,AL,CA,CO,CT,DE,IL,KY,MD,MI,MN,NJ,NY,OH,OR,WV
2021-07-17,37.09372010769088,52.29549439819951,47.13564654930642,50.548906107324264,38.391613285235245,36.269765521390575,28.99098218576448,37.59896105899263,35.57791455820887,41.69271586657628,55.30148252760068,33.6295840010024,30.15166164293733,38.001884033157204,37.531211346628346
2021-07-18,37.28796972473207,52.483073957153856,47.27908503613488,50.67796108385257,38.74714834974909,36.47461388929328,29.12892981142792,37.750135762911114,35.76423580877371,41.84062539254251,55.43796958721991,33.846318493388175,30.344944588533515,38.200434857154704,37.90039821701483
2021-07-19,37.53388504539576,52.769691821254874,47.47894054068026,50.874806300623106,38.90817090031569,36.7235280807364,29.48191206074141,37.91604547014391,35.88668058810438,41.96244417649051,55.547177528679235,34.11523922543908,30.51461302043985,38.40162735017184,38.12241320693635
2021-07-20,37.64616200251126,52.920971751925606,47.622367664611374,51.04040228402351,39.05682376544076,36.92138700461353,29.65212856930019,38.06939428736705,36.05087053409743,42.10666093874427,55.749190188655646,34.304279374343736,30.693787794457077,38.58607000850491,38.26707119364141
2021-07-21,37.89677367788771,53.23974775814047,47.862774664425764,51.233746342512596,39.23460602999597,37.16216267737239,29.91361598293231,38.259296012003226,36.29935955089488,42.31523855115954,55.94264642311013,34.53358004122101,30.901611879605213,38.82402046775801,38.51182414404984
2021-07-22,38.202510039288455,53.575085691570756,48.13042395282792,51.46967467137447,39.52515855855794,37.47408354996644,30.196816204799127,38.5032044809818,36.5660887371688,42.54928698012325,56.234170205254735,34.859114957135205,31.186254324447415,39.127598170170465,38.77901787447454
2021-07-23,38.51947875838344,53.98654443776308,48.415597423329785,51.69553678893566,39.77697154952962,37.732189049093634,30.509390727760994,38.72090894674443,36.81292171715666,42.77791145206192,56.509010526945985,35.1050186597264,31.449727219426986,39.39987256150827,39.05110441041142
2021-07-24,38.82301030447539,54.314881338256384,48.696725081234014,52.053655074158286,40.086887856696066,38.13037096818658,31.019168701350594,38.95614050641105,37.30961032304589,43.21772132148556,56.758247778556544,35.606447934948314,31.86328939099051,39.85599460387561,39.64004203224885
2021-07-25,39.09826551226367,54.624442232534825,48.929676263928876,52.240611794516894,40.361238680757715,38.387296520566046,31.32006400535365,39.111512110592656,37.51106132772058,43.38455208090965,56.95487849594136,35.862819290678615,32.14364538382498,40.11616967533624,39.88522858890277
2021-07-26,39.28928494757734,54.84035869198248,49.07245382341659,52.3782288531499,40.5868608094563,38.6028953071226,31.759240380410628,39.23494844817538,37.660858636308596,43.53561462175937,57.097590991148344,36.04484511030516,32.29955734020459,40.32364312811732,40.249726392658864
2021-07-27,39.427913220611785,54.97476046835222,49.24117652882205,52.65053253206832,40.77488644937346,38.82335372054403,31.983694072138288,39.44378235453072,37.88751469033086,43.71632482518809,57.375846975579925,36.230017222943175,32.51987593879841,40.53057466682761,40.39753652787529
2021-07-28,39.75891297650987,55.345778100091145,49.53641738855997,52.899192052515055,41.005434722471826,39.26730839790684,32.23640430676924,39.80909103125279,38.25954701626681,44.00870592458307,57.65454941189248,36.71949116326741,32.75508493833037,40.89695689141497,40.68466720400334
2021-07-29,40.10097251075895,55.74481640523781,49.82958739636363,53.17618155500703,41.32425070784952,39.583415891133555,32.59178821757247,40.08126467014712,38.55927228615804,44.269271982010515,57.94442826903469,37.01966163083409,33.085414071758,41.21440330385529,40.96958072806011
2021-07-30,40.585896466068995,56.161669021746015,50.170018925273496,53.504071411789276,41.692214859845414,39.98015260861923,33.03675520239373,40.4019910243358,38.93025671431389,44.69844987972125,58.26349617605332,37.448933580227035,33.46101213150184,41.61777238511485,41.40382581890515
2021-07-31,41.03450106220452,56.659412863294,50.47788300294924,53.79628025986989,42.01975969925647,40.29867706799025,33.4859404017869,40.66684007622522,39.23504948389838,44.97173042080745,58.59388460432612,37.821880298975735,33.805299904986654,41.96125921648883,41.770918728558584
2021-08-01,41.43515882260595,57.235524679923046,50.84335526443271,54.044730998932764,42.29161388229637,40.57986844253026,33.80259498647675,40.82551698433451,39.48612628949849,45.19358983952419,58.801983556355594,38.09351893106661,34.15561355491086,42.28767300452119,42.04295691138924
2021-08-02,41.62864566209434,57.48073973471733,51.051442327700094,54.2286382690228,42.528530506211524,40.83881755019663,34.2308869888838,40.946681280450925,39.65799692741623,45.3329546376395,58.9447945763865,38.28804472904491,34.39621076034451,42.52631529636516,42.28561009551622
2021-08-03,41.7777024799505,57.504618921955306,51.17803903138922,54.53715916055615,42.78279951309935,41.07024474712324,34.52835593126659,41.217390920541916,39.91734965205762,45.557765566610655,59.29849980304289,38.459818055301824,34.63106073244594,42.75088299135281,42.60015614618267
2021-08-04,42.114947169120306,57.84887228189626,51.43263941218718,54.76098771014804,43.072895991240266,41.49174951506432,34.900673169387005,41.48795366101694,40.26875270310039,45.833460475144214,59.51583501432634,38.88368983886942,34.93705589784347,43.1457635438636,42.984526756875674
2021-08-05,42.60348817361505,58.2469488921896,51.78551055903346,55.17551397175782,43.45065503359725,41.9168139758357,35.234140866731885,41.86247687160356,40.601716823660816,46.20064732609572,59.8630317778854,39.356991231674144,35.31862921852608,43.53898660971905,43.30868533147777
2021-08-06,42.986672523986186,58.90998725447841,52.222701540231824,55.46207619201983,43.85183680854919,42.30614065772007,35.69369395370774,42.20100732729052,40.97051751089454,46.51067943600583,60.21269864228568,39.782091284570434,35.642280277140614,43.916001040128116,43.65211132953074
2021-08-07,43.49422885632082,59.36124164735636,52.565646598864596,55.80800190969675,44.27432573610574,42.81782668522099,36.148429067756446,42.55000387394649,41.457695140126766,46.936441177642294,60.553552893383014,40.288110763824655,36.10723330622287,44.42910888219582,44.116396256304725
2021-08-08,43.956971597775706,59.92366409713384,52.91867544984109,56.01022663476631,44.58517158825292,43.10813516293992,36.51483923950119,42.777959143980254,41.721656764969616,47.15201711745095,60.825248005657436,40.59777676171713,36.50394830572868,44.750188982515624,44.41327569673807
2021-08-09,44.16780303085954,60.13351568070505,53.10699316146801,56.27998667789772,44.82951057242172,43.401000223744234,37.06637696754294,42.90151251430514,41.92676192173442,47.33400333117195,60.98058388861442,40.81554681180811,36.76535820390912,45.02512653568535,44.75662562081564
2021-08-10,44.43669822951633,60.371738698695346,53.397105552324774,56.650273061373625,45.09419188642816,43.799125102936195,37.37280066870949,43.28965313462986,42.28763933773289,47.67514291212528,61.417752272725274,41.24608393879758,37.080886764243175,45.35827425698057,44.957572093912184
2021-08-11,44.79703715778563,60.80007559918865,53.647242493549356,56.82376794843955,45.311422217409586,44.13876943877432,37.71682929663314,43.50089537213523,42.582350013458125,47.93725507823221,61.60594910076497,41.57248809087453,37.35712721647191,45.684365328134646,45.26833236052447
2021-08-12,45.13094533062605,61.18159028226656,53.987022335306854,57.05613189052331,45.6752261659321,44.431427298336246,38.0104871921995,43.78424869272687,42.89053612284235,48.16237632221471,61.89279382905729,41.82284458346411,37.66966646209695,45.99682325361075,45.53965088133442
2021-08-13,45.50627910177375,61.53826408325316,54.32197596967878,57.453670601410494,46.034713997597315,44.77854188238351,38.38730797246498,44.05068502291956,43.251262607594995,48.50561283635151,62.23533938528218,42.10513455144249,38.02249676108098,46.37785829285996,45.90510363925104
2021-08-14,45.88489880105181,61.9911677182048,54.717848520685,57.832945861027476,46.544004352544704,45.19017848327138,38.92292456614199,44.42971622696914,43.63959911697323,48.87328359269418,62.638640672453825,42.49401929525776,38.48135508897878,46.792075496655514,46.36077827713789
2021-08-15,46.061074019717324,62.09497996369237,54.876808068478276,57.97071471691088,46.77737823191085,45.378093974068946,39.10132654241689,44.58059873315837,43.854920909284,48.95947432256348,62.76951998804058,42.63532711397092,38.70240686714663,46.98953228680343,46.52008117914741
2021-08-16,46.506336334933174,62.685406545217795,55.18260050317476,58.251806497158604,47.16950108011496,45.78722815765662,39.71567631287395,44.85616159303572,44.098020426434545,49.21925983507823,63.029020916174225,43.038265655604235,39.01564992734028,47.355932625098774,46.980495677083084
2021-08-17,46.70635764073044,63.15674940017526,55.57323819978702,58.55002210481837,47.41939709530827,46.115450899002006,39.990040498713725,45.135660838326224,44.527300734593425,49.58370399557557,63.39217842249712,43.26813245210945,39.317142553008544,47.668246997710625,47.225895438332195
2021-08-18,47.09892463425208,63.48062858741322,55.803496622330755,58.710775703092665,47.71273687986566,46.423622299534834,40.26555874264215,45.324050264503036,44.771403391137945,49.85906948726176,63.58832558390083,43.64169524396185,39.6528640454104,47.985877621700645,47.46775608545718
2021-08-19,47.40062780208206,63.791441865837776,56.11504723551977,59.02897794582275,48.044206345607705,46.79151446800934,40.478821623482865,45.67586235709187,45.094959952523,50.172732800912016,63.923819724174614,44.043242589656785,39.90375674617415,48.3235129752848,47.66667334841431
2021-08-20,47.82924711066067,64.22677979926806,56.454146966376385,59.27938799281135,48.35285624660148,47.13688759611447,40.93701435830334,45.966618525381854,45.430796766542976,50.48507660087708,64.25579313479213,44.3963612741364,40.27599000797489,48.67962706126846,48.08394414373478
2021-08-21,48.169106123104676,64.6312375125234,56.77275795009899,59.54609810836181,48.653579263990636,47.48993551952013,41.24133148753789,46.23574895955386,45.7470728760914,50.78561322740653,64.53708773833732,44.773018384840746,40.5885019912133,49.02664480589608,48.387088302063795
2021-08-22,48.48614299944508,64.994912346447,57.04184294447081,59.75647054011501,48.91624001650529,47.728309371472704,41.52033473666832,46.407233490104375,45.96461235225084,50.948141171270116,64.7203483868411,44.99965773422273,40.87331970591885,49.2869102017714,48.570301610316335
2021-08-23,48.67268238429761,65.25765102331005,57.25574520294642,59.93419484476015,49.11901029580299,47.94888827908666,41.9472652147997,46.53038757455759,46.11981106137135,51.083831383106876,64.90797123730552,45.17985170127446,41.11700683729695,49.49286159235324,48.882845125168394
2021-08-24,48.98857378320916,65.59045463319167,57.52421078758247,60.17549325110649,49.31897531262371,48.235673758315436,42.26944670979409,46.73997832121665,46.46954258160509,51.383128756739744,65.1822385193241,45.42651773061944,41.52346777608174,49.79959753347608,49.1583227006688
2021-08-25,49.33217489118117,65.89584850350754,57.77985456896511,60.37828120847167,49.58004393876841,48.53057930295264,42.54312893121961,47.01900578241162,46.66714433275962,51.582286632948026,65.44563843444577,45.785472606154826,41.79066857716101,50.06213999786374,49.376190705652704
2021-08-26,49.620518614052095,66.2366058450465,58.08573355787567,60.6318832797015,49.8378621877875,48.76755187239611,42.78145838012714,47.26829599697159,46.89711702208616,51.82645827026706,65.76035512848759,46.01714926717094,42.03159398736878,50.31507357401236,49.60802366148466
2021-08-27,49.93545265654283,66.59424134088644,58.4226162737666,60.952602801416994,50.11133898041814,49.06550026689244,43.02172911975592,47.517691630155355,47.21988500151167,52.140865022999016,66.07932170224086,46.25373871053737,42.31170112873786,50.628176573425556,49.90350537056517
2021-08-28,50.23882805366363,66.87385817205046,58.71087009070448,61.24908424235982,50.38704762383179,49.32372870597957,43.252065937964126,47.77090432664548,47.43780864346504,52.39042105596535,66.38981205813876,46.540542117068085,42.59593796258278,50.884230487985505,50.10833297711362
2021-08-29,50.44018671066162,67.20123337769044,58.958998676320164,61.441035889698526,50.585803071491966,49.52160746987609,43.43509147811963,47.93959337136158,47.62579289806335,52.54792865235595,66.6093516715647,46.726670339278144,42.713512071997236,51.094086231113174,50.285771605421935
2021-08-30,50.56063917968587,67.47639249559913,59.1669999079047,61.582922907017235,50.84735638335074,49.7345450852945,43.70919521579396,48.049880702621685,47.77349901505112,52.66865581473379,66.7609431903159,46.89764481570868,42.839218710087835,51.2906267452924,50.60217191684807
2021-08-31,50.88273189396454,67.72607425978173,59.42998791965515,61.90075756572608,51.03601118531645,49.90657192805378,43.928176334683165,48.26832808763014,48.04289761645962,52.9367505045079,67.11340629765868,47.01475456148746,43.29962167034337,51.49758670167353,50.75886406814821
2021-09-01,51.174830515336836,68.00569109094576,59.68371397650325,62.1087877130141,51.307670679201976,50.253669638063556,44.13889204435455,48.58200663003226,48.29844527292501,53.17061163321918,67.38986870579474,47.40382138572086,43.563971962946496,51.77577099488145,51.02999090691734
2021-09-02,51.423431350334866,68.278290347513,59.935103675635844,62.34791470996675,51.50221304354778,50.44215542847593,44.29792476983338,48.751301380105964,48.51851819254442,53.421766857207636,67.65375991879098,47.55949953719218,43.778444219651405,51.98695965633299,51.20679183314801
2021-09-03,51.6470132025415,68.51904768905196,60.171405364878595,62.590352253647204,51.77754320096867,50.719815065865745,44.567061042990666,49.023327095530405,48.79795288886379,53.66852643423298,67.93407516552332,47.836041167368705,44.026053681767756,52.25553895556323,51.58024784807979
2021-09-04,51.99458357204073,68.93302421713315,60.42967000077263,62.77950691069941,51.99336476670101,50.932387123300025,44.790444856760224,49.214400620944275,49.027882672140485,53.86657831800009,68.17876040816515,48.059160674158825,44.25756197123832,52.49965365679587,51.772516968640595
2021-09-05,52.11209559617049,69.13206252227982,60.52668871489885,62.846670380158834,52.17142093179049,51.049910960789745,44.86905732982407,49.308872142830495,49.170991866652386,53.96219940813421,68.25190492177165,48.16567775708403,44.36623257656327,52.63593483914428,51.93616748174565
2021-09-06,52.19983682942403,69.35310770054338,60.652763538520446,62.94289448897697,52.34896586223535,51.15157676004619,44.92391336188139,49.39411921400897,49.26549902395431,54.06534601190159,68.35542858762592,48.26866755981942,44.47009300641645,52.74452531374688,52.055678807109636
2021-09-07,52.2297162811402,69.46298482190737,60.76504304288905,63.072249063756736,52.528879076215695,51.295665570459505,45.103927520142086,49.45126065444432,49.33941323030276,54.151878612269016,68.41104591289023,48.36689559121271,44.50719716767639,52.86457091453896,52.30352306992913
2021-09-08,52.66009008007162,69.67190924455102,61.13690505138634,63.46434870550811,52.761992265626,51.60931488484083,45.45517065399068,49.84204221023595,49.65662463162668,54.48526775185274,68.94484476420946,48.70630872182812,45.04254518151652,53.142531150506905,52.491803861256955
2021-09-09,52.820478775228665,69.84803005731304,61.29096654292271,63.55934520512894,52.90276522859243,51.77849375575337,45.57639120387881,49.98716864246672,49.833928081609955,54.61123100792793,69.09798767265663,48.85143121735583,45.21447735771712,53.30409733043653,52.635661569197055
2021-09-10,53.033636155874305,70.088787398852,61.49204308618858,63.73243861920628,53.09076287956263,51.956134390399555,45.724906698197394,50.15646910775803,50.04031249736032,54.79686352593338,69.30218189621792,49.01085248815049,45.38364586158765,53.49633249946089,52.80359404409511
2021-09-11,53.220761833327884,70.288787398852,61.67702279467481,63.90631734947843,53.25547496799238,52.12493270052162,45.90047235923877,50.326185788401055,50.21008833708075,54.97607355929816,69.53158169165282,49.17332121183018,45.569875024629795,53.66960375042409,52.96604826979618
2021-09-12,53.3069864459727,70.44613220539917,61.766312062698695,63.98057417100765,53.42579728444797,52.23939417026053,45.987427466619124,50.41950447093892,50.34099630318223,55.06186975361427,69.6135345320547,49.25659183862598,45.68311359562947,53.792026543439434,53.08117139322137
2021-09-13,53.41092010318127,70.68592785208479,61.90164166536792,64.05658003631473,53.59527687554374,52.36953625840996,46.15004329261652,50.49192031335637,50.45222332215739,55.14665906999126,69.69061635998855,49.373893427012774,45.76389198731199,53.92358142202352,53.26235581453934
2021-09-14,53.68948113878383,70.8639465167607,62.21714100735597,64.42756264775193,53.75189131431984,52.57709104894873,46.37708427098703,50.75759374129396,50.71349494145454,55.40551156139973,70.12469324614055,49.551581519358884,46.11369394884018,54.142193280649195,53.43320995066218
2021-09-15,53.89234692011195,71.04006732952273,62.38399122348178,64.55021317644038,53.92994748260623,52.77271306067135,46.510718362782924,50.96343109650255,50.88080373696535,55.57822801653308,70.30961332008194,49.78485720552051,46.29992311188233,54.30855772695168,53.58440719452183
2021-09-16,54.07087098858895,71.24006732952273,62.56548064978312,64.71930091931321,54.08474603171611,52.92990403294051,46.667673749928774,51.110441428242,51.058483223996475,55.75771734686855,70.50535915386295,49.922772034913656,46.450791792710994,54.47404983227534,53.728555026607594
2021-09-17,54.2268529872323,71.4569454838237,62.75471087917127,64.89478026582029,54.25459778951786,53.094949471919314,46.80080856210818,51.286559251864226,51.222269131632046,55.902583919858564,70.70299105982866,50.07573037559664,46.581773932297864,54.6326503729237,53.867665918036295
2021-09-18,54.40758660999985,71.61173042902944,62.894021047619304,65.03303752302408,54.43712554324582,53.26297587426927,46.92923315696737,51.459966672447365,51.39714499368044,56.094946248187334,70.9157509849369,50.25472294346814,46.766010766142784,54.797338397916384,54.03071028357834
2021-09-19,54.51770169204913,71.83371176435352,63.030674621766096,65.10902711651688,54.583446949622925,53.37119168252837,47.006780509420665,51.55237407471883,51.514694680501535,56.18529730943368,71.020896737236,50.349597128764955,46.86353492486883,54.91387326922311,54.17266577781328
2021-09-20,54.59977570732459,72.00887088226223,63.12143281461021,65.17746800964949,54.70997932981015,53.49579762119226,47.21149003361428,51.59694302720759,51.598707776616266,56.25484297599732,71.07479492929765,50.44561407965798,46.95267182013205,55.03886941704852,54.31467160898031
2021-09-21,54.7958742710312,72.15665479453095,63.38684484199604,65.4722165382945,54.830349850593635,53.652788915550765,47.36267314615976,51.8158552621133,51.789918949665946,56.468874919688666,71.44579473324296,50.59523295369014,47.18003849036167,55.19521570543557,54.463071232764335
2021-09-22,54.936322534409534,72.28595338987759,63.52487267323503,65.59525040211096,54.941828806941444,53.79052124533249,47.474567060070775,51.94252181242383,51.929999492717606,56.611758484100434,71.58824324271002,50.74138218855932,47.30392786780378,55.326230262955704,54.569554898063636
2021-09-23,55.03472192782215,72.4021860764108,63.64584595305216,65.74149666601208,55.09856027626729,53.93570019385108,47.584496579801765,52.08622728052428,52.08512326263967,56.773232844414366,71.74088733812779,50.87019446279312,47.41308198520547,55.467823071466604,54.67125191229891
2021-09-24,55.174503052998716,72.5773451943195,63.74288732437896,65.80876990046177,55.2176418738822,54.05729509046299,47.70208744908541,52.19200294079593,52.16422335555151,56.8701201296165,71.8199404354304,51.00403506374643,47.51964228007741,55.58542531755399,54.791531695036106
2021-09-25,55.29581776628618,72.7241674117349,63.8465235471358,65.92472938923318,55.33825255117054,54.160515662135445,47.790774386924234,52.31348403468719,52.294632434404036,56.98602118946605,71.9584839616024,51.09624037183135,47.65062441966428,55.70022374652349,54.87005218720558
2021-09-26,55.375860954090285,72.89932652964359,63.934488843682104,65.98586945565137,55.43572244497688,54.24174430583001,47.86393755701896,52.35972339408334,52.369636102701456,57.06148065942016,72.00811871142001,51.16962394002903,47.712812722582804,55.7887604400854,54.94288995928126
2021-09-27,55.415128631744636,72.96396305842052,63.96871517082217,66.03350439756119,55.58776064289,54.331824320006085,47.962868810146496,52.4066365809581,52.48255161567953,57.13112614020067,72.03164702725894,51.25372481348904,47.805487061673496,55.88562355994425,55.10806483866043
2021-09-28,55.58701381189223,73.14358888571753,64.10844038806003,66.18895919029188,55.67921695036396,54.434196217575355,48.07626739444059,52.537627545355306,52.64112267002407,57.29357573111333,72.24218399817465,51.32535277209341,48.00644587538009,55.997751819238594,55.18092277083262
2021-09-29,55.6583078062979,73.26046704001853,64.20007110379737,66.29375094708293,55.7733174232544,54.536094559938185,48.14638032326892,52.65739036831955,52.74646794641267,57.39689363045439,72.34840943376241,51.43414611121507,48.0653020508035,56.09523009983939,55.286088980833796
2021-09-30,55.80159555298109,73.4658609103344,64.31289439726069,66.3947171398216,55.896685182730955,54.64140911507116,48.23089094568394,52.735942874114585,52.85007787561361,57.51145800971094,72.42521652186521,51.53089733775838,48.16330972160628,56.21423998357806,55.370508062985884
2021-10-01,55.88429055550155,73.57031862358974,64.38576844422134,66.45799447309362,55.97144403389413,54.723159889399355,48.30844483946457,52.80467485041253,52.92321008062772,57.58374829278478,72.50620855750428,51.609932522421715,48.24724442931231,56.29872344675856,55.46128113737222
2021-10-02,55.99085123078581,73.65789818254409,64.44439614198843,66.52680021606695,56.04427689752826,54.79100414056397,48.37933344823809,52.88524541284147,52.99415165790833,57.66963696581307,72.58300636958204,51.68570515472087,48.3100487099591,56.37243633510139,55.53028441216338
2021-10-03,56.050806743049485,73.7693569287364,64.49836877923484,66.57780998981342,56.11275376463234,54.846954110540494,48.44688019128997,52.91666218114828,53.056874441188754,57.725658690892836,72.61113951263002,51.74657769670891,48.36132300178504,56.43936604715775,55.600454409613974
2021-10-04,56.13868806509674,73.90375870510614,64.56303430900763,66.62405747163848,56.27227410914565,54.932302269834416,48.53496809872374,52.97121385981884,53.143178845068526,57.8093155538088,72.6626696106574,51.839926011766885,48.435573760797226,56.52972690317682,55.729613873072125
2021-10-05,56.24620629321323,74.03401899530611,64.66370417158642,66.7179355825923,56.316603084795695,55.03071594416182,48.628652651050956,53.026503476963406,53.25832800866585,57.906125059389105,72.73948597478524,51.91221372717449,48.59525628427571,56.629585378624675,55.78847527273654
2021-10-06,56.3490861237412,74.13401899530612,64.72550691724291,66.7641205977878,56.40322053696862,55.11831591526388,48.688600558010144,53.10538031594764,53.35262613292048,57.983686776181685,72.80547657907344,52.0206609690562,48.72314849791813,56.71464165382928,55.85235531033906
2021-10-07,56.41558611327453,74.23401899530612,64.79381520900618,66.83709997606834,56.497647972640145,55.19805050743368,48.77930030344419,53.17296391479864,53.426710095207476,58.07330088154666,72.87802950095724,52.0928074904401,48.766066237323116,56.795626221802316,55.95301896561019
2021-10-08,56.50903651113627,74.32701796236913,64.86823618589423,66.91504575863262,56.57879491324105,55.29077958017157,48.87550426925212,53.23803607069608,53.52127491621825,58.1819303545498,72.95908147925404,52.1861672520913,48.869887486270954,56.89083643707483,56.05386987701469
2021-10-09,56.611792827296426,74.46777530390808,64.95613159462204,66.99013017487607,56.67624947978601,55.38406700998736,48.98102118343105,53.30968064763277,53.60981847313511,58.273285694443274,73.02318601135751,52.29274101488602,48.96246269473096,56.98596851408806,56.178899209028344
2021-10-10,56.68722367550073,74.56235589579941,65.00214106115756,67.04329071109296,56.72626589689303,55.44211163697832,49.10513146039834,53.37223768947581,53.68986299040976,58.33416531077832,73.10187917164504,52.370664803597,49.02530352854881,57.056009041258264,56.267063167310496
2021-10-11,56.73499114602862,74.67287848493119,65.06517847296836,67.07765170029043,56.816585179161166,55.49089632889876,49.13564350270735,53.40221454410434,53.707920232616594,58.37392655659906,73.13881136546335,52.41728911626571,49.05325357240706,57.09949190378553,56.33201303813018
2021-10-12,56.80536376377668,74.73847670856145,65.09854098532965,67.08984062975375,56.83575409291469,55.54033777537855,49.21883964454069,53.41547721330184,53.77917333192892,58.40530870395526,73.15151392146267,52.44951828857513,49.17917808325823,57.15625297596772,56.38953841296551
2021-10-13,56.86103069483126,74.80217708027784,65.17020243251082,67.20363169716784,56.93871580850341,55.6328538321524,49.29839297570385,53.52087689112478,53.87055212283239,58.50989940060214,73.26430167464599,52.54092780705774,49.23586665962107,57.24196174146164,56.460872526453365
2021-10-14,56.95781065536701,74.9190552345788,65.23717545258039,67.23229830127906,57.0215446822393,55.71291528166703,49.423326005128125,53.56817265963017,53.94287301958232,58.57490497481329,73.30087393144925,52.63758832764538,49.33785898881828,57.32706872602038,56.593083256045006
2021-10-15,57.04957360352334,75.04835382992545,65.3356938660161,67.33514103493943,57.092237721035964,55.80874693864218,49.47264325173952,53.65411740659083,54.042729303783595,58.6769722102798,73.40709936703699,52.72149252887767,49.41796613018736,57.422462161499595,56.679363035964066
2021-10-16,57.15104240704408,75.13147567562447,65.38696291228798,67.38615172545073,57.15619105898172,55.87554003468915,49.574622722846684,53.72099062257785,54.136529783890275,58.76205235132173,73.48389717911478,52.781489253314234,49.52591707161104,57.49314443767053,56.75770047531749
2021-10-17,57.20433071044172,75.21205420164183,65.44170746688822,67.42910937707751,57.24089715619468,55.941839988658906,49.63756446658012,53.77031001484012,54.19008416523014,58.81873207178032,73.52046943591803,52.840438895617936,49.56883481101603,57.56257713881982,56.82758389764377
2021-10-18,57.23505368048671,75.31651191489718,65.49808013945047,67.46293658194215,57.28831428648753,55.98570505388309,49.69758558551625,53.78449073193873,54.234030899936776,58.843366341810366,73.53778609515142,52.878167184227415,49.606162996020764,57.612466397548374,56.913427546339236
2021-10-19,57.3283252096056,75.41205420164184,65.57740429690358,67.57044033407125,57.37382760125948,56.06076498299126,49.755155335863755,53.87626826464044,54.33120133703516,58.95463112638291,73.65903151414008,52.933437423963575,49.679748822108614,57.68762452250283,56.98397431446905
2021-10-20,57.39438236152361,75.46523198422643,65.61666783615595,67.6113831593439,57.419810796335604,56.125603395894146,49.85515533586375,53.91643472463427,54.39553352836943,59.01648821751688,73.71195962541391,53.01643610496419,49.76271278934295,57.75543425611487,57.06436344793845
2021-10-21,57.44478066326497,75.56968969748176,65.69233477941441,67.69515250010421,57.491110392248856,56.19351001270488,49.8934996449799,53.97958657100634,54.45635305680255,59.08135693532403,73.7887667135167,53.069102019780566,49.79568725812703,57.82626809191382,57.11979161100159
2021-10-22,57.85787568888094,76.12245809794265,65.87397532968824,67.78889142843626,57.6562852782368,56.35947328438428,50.09686943348993,54.109224644119486,54.59795860914186,59.19489970280832,73.8913388506332,53.29271433327523,49.93648581205926,58.043220080567075,57.32067226710383
2021-10-23,57.91937873909629,76.19251403482825,65.94306683902144,67.8799586368038,57.71751640331922,56.42212893966473,50.147508848262106,54.19390126764096,54.66055564938822,59.26501449415088,73.98024762698758,53.337568321764834,49.989214356433635,58.1088658890133,57.37306194535274
2021-10-24,57.97783487705167,76.28009359378261,65.98890581219908,67.90542033621041,57.790157739111294,56.464595619907364,50.1746529803481,54.22731787845496,54.712169272565276,59.31816826243662,74.01681988379082,53.38503348932297,50.036485812059254,58.162291032740285,57.42404831183095
2021-10-25,58.015523614692356,76.35079499843597,66.01678578637417,67.93148690901877,57.80339667026415,56.48641146131507,50.21763664892149,54.23822083135569,54.724997442817774,59.3273503519074,74.0341365430242,53.41056613262839,50.06134592997306,58.18706957089171,57.457648324474356
2021-10-26,58.106899226711484,76.4399564908732,66.11235717848456,68.05526808917756,57.86162699275725,56.5584732478844,50.266467664823764,54.345102095424664,54.837061992422136,59.455804886120376,74.19139474167605,53.47386041231388,50.15734309377275,58.26551309247075,57.50228999967521
2021-10-27,58.132199535279995,76.44057672950275,66.12528462431482,68.0851218517286,57.90230847445435,56.59648818994475,50.30571812168245,54.392884673033926,54.87990874773172,59.50013641561565,74.24006868673088,53.51313155315241,50.19517857803607,58.29689221251203,57.53729662689426
2021-10-28,58.225171284827404,76.58101815261072,66.22517642514562,68.17248345952292,58.002308474454345,56.680808577471865,50.37725056167057,54.4639448674027,54.962768189270925,59.58623947147976,74.32993826784805,53.58521703197348,50.301738872908004,58.3867280166746,57.62261918215308
2021-10-29,58.22557394964253,76.59851654554127,66.23956149557999,68.19786356976007,58.042609140011216,56.714130088722065,50.40892121970448,54.47490416224976,54.99273105510692,59.608489377776806,74.33419243406705,53.62194023095946,50.32003869594986,58.41667045482218,57.693818472386084
2021-10-30,58.27053836734419,76.6328930927728,66.28748718590415,68.27804064348639,58.14368761727521,56.799076018196665,50.48069597820907,54.550069852075026,55.05901780915395,59.68630343042188,74.39793702915547,53.722095933814636,50.36145954499947,58.4977351005391,57.79720008053489
2021-10-31,58.29442389371121,76.68033554881775,66.31387776335806,68.29106245752439,58.16488930504694,56.8277588534937,50.50500348760933,54.57015725100537,55.098818614815784,59.72394049558981,74.43025511973971,53.751667597024486,50.39266570833113,58.52685739473357,57.81137804228462
2021-11-01,58.32038169401359,76.74465615916368,66.35080204019657,68.3216847576844,58.23503334705226,56.86768317001844,50.52512572004246,54.59518271443926,55.12627109929243,59.73925027222193,74.4475717789731,53.78211395611862,50.423647847918,58.56798981339276,57.871716883102415
2021-11-02,58.392834152968504,76.77011727988454,66.39308650231082,68.40694035712636,58.28099009798626,56.91213139448725,50.57150079598509,54.656761535623495,55.2149889944713,59.83256601567906,74.53648055532747,53.81043735860988,50.53398480277107,58.61896414706533,57.88986944346027
