,AL,CA,CO,CT,DE,IL,KY,MD,MI,MN,NJ,NY,OH,OR,WV
2021-07-17,31.71204481529563,35.200000000000806,50.75925095705383,45.47357765444373,39.03065450912899,37.55529271741468,28.11747985179382,62.3244020811333,35.03161412043282,45.762720833207965,33.135669291324795,32.445177207420485,28.765962413127326,37.35048820854861,39.0245774900299
2021-07-18,31.850329409232533,35.20000000000081,50.95507890820169,45.6479171727193,39.33224262489247,37.80896021247042,28.256477488391297,62.55452843128128,35.25785129814172,45.93531185830469,33.405547407104244,32.66276544258859,28.95222459916105,37.523488775067634,39.41413280091742
2021-07-19,32.12231784834757,35.20000000000081,51.23723199447615,45.9081007395885,39.4813672594596,37.99172898458033,28.53337470755945,62.7560443944486,35.43549577743204,46.16756746428713,33.56350291557761,32.98236231639791,29.128181717034764,37.76418446713178,39.61947786283135
2021-07-20,32.26952676557878,35.800000000000814,51.42708268622024,46.010147176366964,39.64988456770314,38.15359222082716,28.723468800626133,62.8736834764187,35.55457658586142,46.27009933666952,33.7399264956766,33.166308310913124,29.298762574121888,37.84999313070004,39.76185165754873
2021-07-21,32.56124800753861,35.800000000000814,51.71000396591814,46.236035920049815,39.82413811482781,38.389935058991064,28.980656932750612,63.11526898387103,35.77368689641643,46.49835801510552,33.92013158163962,33.422605732337665,29.505598406258404,38.12850181006469,40.00800329641173
2021-07-22,32.89990412950498,36.600000000000826,52.05399038718797,46.447135722689154,40.1561812546543,38.660274373199954,29.26256104950961,63.397678401343825,36.030515577428275,46.74254925212018,34.1690411967915,33.743340233891374,29.784805712170645,38.453399988480264,40.29174035608145
2021-07-23,33.2113417161925,36.60000000000083,52.448872042295136,46.63996275866385,40.42049125772414,38.915765881910644,29.545150398507626,63.69532941368109,36.277982910451364,46.97613165890361,34.40805419565856,33.99179730082981,30.034609830727774,38.796471373018356,40.5738930277778
2021-07-24,33.61811225356053,36.60000000000084,52.76170332198736,47.12355910987989,40.72244790229609,39.379915113928895,30.408411554747094,63.88183417649939,36.57006611822543,47.57612912831577,34.68479773029195,34.46701496904654,30.397217919953004,39.13693605749664,41.018520475115864
2021-07-25,33.8890365189078,36.60000000000085,53.147733720389795,47.38009772024317,41.015184201110955,39.59926585694735,30.683988265479933,64.15306061130877,36.799966993688145,47.831016071467744,35.01381372424133,34.7238869012831,30.668478902300084,39.361690869234764,41.26016725333943
2021-07-26,34.077561982992506,36.600000000000854,53.33758311450046,47.53178989160016,41.23872060431921,39.79217603355718,30.9794106859413,64.41737913501349,36.97433054859675,47.993222243499304,35.25341103626094,34.91058907291289,30.811909174327376,39.57906396395351,41.60636840640483
2021-07-27,34.198583170703024,37.20000000000086,53.51355954100776,47.74200602773648,41.43151447937758,39.98509539877301,31.123187090016103,64.51961145695026,37.11856404517173,48.14218183047404,35.41886680472482,35.08842454341909,31.03784794426929,39.69462509442666,41.766718535979784
2021-07-28,34.577252912447854,38.20000000000087,53.89032534944036,48.03632237458567,41.675620399135695,40.325810572513795,31.505760515843534,64.81496621231445,37.41171610577112,48.443160805768834,35.68985427384864,35.64889550731218,31.26411847847769,39.92280526496659,42.04119453048578
2021-07-29,34.92126231091335,38.20000000000088,54.285522082173664,48.348120766945165,41.99425286439427,40.63405026412444,31.81981372860018,65.14097979456457,37.702016325904204,48.73800867518993,35.96874783230605,35.96689944831048,31.589144584083403,40.256065530058855,42.3396947994178
2021-07-30,35.51414301291535,38.200000000000884,54.68353209068382,48.65934323417105,42.37807532867083,41.00868994296466,32.394449621912386,65.47001552380983,38.11003735326494,49.061900460467534,36.313062092296036,36.410899901651746,31.95993542838435,40.83816674142285,42.79392297229964
2021-07-31,36.0232482756743,38.800000000000885,55.1665315664086,48.99338033447063,42.72184575993022,41.331203167776046,32.777687625682944,65.84671015834938,38.43322714508198,49.36095300062885,36.62112137658968,36.773527005163565,32.29306465283242,41.384148833818934,43.17249993666441
2021-08-01,36.41958100651791,38.80000000000089,55.74428119814121,49.34243011214669,43.01022433002747,41.61454368183918,33.10448075532743,66.27305337828861,38.687477532148115,49.734574517983546,36.979306268089005,37.02584886149243,32.62753951473019,41.801631759848036,43.43526495677824
2021-08-02,36.65227738093934,38.8000000000009,56.00121322756838,49.570101062302975,43.249499666747404,41.81937145156633,33.407450403271454,66.497908862687,38.895915823450906,49.96761435089953,37.2405460724082,37.21915214685437,32.86948354810324,42.02107597587529,43.65013600753948
2021-08-03,36.745787583519615,38.80000000000091,56.05810884583781,49.73923472569049,43.50248169494889,42.04680452685799,33.58504862296772,66.67152836814023,39.02278562971907,50.086372756799726,37.45333918882797,37.40824298730341,33.11267678175489,42.17969653112672,43.97009795315388
2021-08-04,37.37083978738427,40.10000000000092,56.44091251045216,49.99167951590006,43.790806453358925,42.393282491308156,34.17571208712756,66.95076000470165,39.32373215093867,50.33174401348068,37.70468593925254,37.81308925460456,33.41651093190922,42.52873417174515,44.32954816149408
2021-08-05,37.691965387498236,40.100000000000925,56.84882861071794,50.4713032808565,44.18843583280643,42.784451166003365,34.46350596435008,67.27380096513419,39.6095441936606,50.751387350734916,38.06521544397833,38.38011981939677,33.80722479347948,42.975051747365846,44.67964241573007
2021-08-06,38.26266629506987,40.10000000000094,57.43944971934164,50.780860046086445,44.59601822680561,43.13781147213251,34.96465784519588,67.69821865163549,40.157766198490954,51.15371526701497,38.44798602333106,38.790626624236204,34.12113668737978,43.4109375892341,45.046007925187446
2021-08-07,38.97244677486568,41.500000000000945,57.937902414432656,51.18774351937211,45.02548821508352,43.60975349813937,35.613665524487374,68.11335277894058,40.55216564417862,51.54140725206355,38.84081661860219,39.27057000909105,34.58421329209056,43.985131961504344,45.49081082550464
2021-08-08,39.52084246034087,41.50000000000096,58.51121208958912,51.45809518508123,45.35962379698768,43.89544104795997,36.03573422382695,68.52041081889318,40.84711710584711,51.830163888946814,39.221679002370685,39.57039712092473,34.966440909297795,44.4612395810012,45.775276171605334
2021-08-09,39.7815135424305,41.500000000000966,58.73537075577956,51.77250768900892,45.60759136203937,44.12246389779976,36.388218959625476,68.76417110185835,41.03333723787865,52.094068904709,39.53785280700698,39.79011714755834,35.244776958361584,44.741860162879085,46.08778467669422
2021-08-10,39.94081342704441,42.900000000000965,59.01070074378682,52.01420704586013,45.88925261625401,44.42435043222462,36.64427180760841,68.88361974418906,41.368759951376845,52.34545125322052,39.7739796727896,40.24359499246821,35.57304952741892,44.94940702810381,46.30904366646879
2021-08-11,40.41270700751818,43.50000000000097,59.446519874906606,52.24279781799063,46.08464808936819,44.73050578217233,37.075912399000956,69.18923922513386,41.64951238007047,52.603975353061394,39.92831462613971,40.57645189093642,35.85056939854434,45.3245546289915,46.61572073179237
2021-08-12,40.79646701591872,43.50000000000098,59.80504469260912,52.541169844241296,46.47738550865101,45.03488711816752,37.37958871445038,69.47066829881757,41.92617984322813,52.88516763181107,40.240304057338875,40.84708429673837,36.15207529193242,45.67265288705806,46.88738291585157
2021-08-13,41.12464646908221,43.50000000000099,60.17030565259437,52.95655480490387,46.86086264693931,45.400336943948695,37.705139249693296,69.87666306763029,42.14091434464149,53.282852251829745,40.61545856740327,41.14566463952584,36.50522581556375,46.07860829427254,47.24386145531243
2021-08-14,41.57463583923491,43.500000000000995,60.68438345383219,53.37461028712028,47.37204305703949,45.81238196025003,38.21651898570473,70.18533134700402,42.54978083662611,53.70001441960486,41.02807107901109,41.551116269570535,36.945187524631734,46.34920639613791,47.71175436488721
2021-08-15,41.72435039009571,43.500000000001,60.81145274404373,53.522012151374255,47.62964027209248,45.98970891693331,38.357701715908846,70.42365486669227,42.627957358170505,53.82071007511469,41.3320364033334,41.716137995576084,37.16758853021838,46.49412650605307,47.84881535762591
2021-08-16,42.2400364457898,43.50000000000101,61.36452635565487,53.908065189367285,48.02334222843609,46.32778035768624,38.85486952545548,70.8256549490982,43.009584459147305,54.164437767434386,41.68459952162829,42.135858511430385,37.47413111633364,47.005393140041555,48.303248817368846
2021-08-17,42.525407390335126,43.500000000001016,61.768636747137144,54.1913505185633,48.28546633339933,46.65230961377294,39.229610158402615,71.04074995702746,43.33773085319142,54.50346433949581,41.899493550416906,42.39550250847019,37.78265456894868,47.216253239541885,48.54178888534122
2021-08-18,42.914184802688816,45.500000000001016,62.14790199327383,54.34251512485768,48.59652942649672,46.91480743688824,39.5875862990272,71.21067210632236,43.67664206506908,54.69698506589337,42.11849250015864,42.70687931155391,38.11886842796412,47.65766143854841,48.79424462064569
2021-08-19,43.174256450550565,46.100000000001025,62.45495682080337,54.72318592216358,48.93444145708234,47.245971181474786,39.841628158206866,71.61750344154323,44.034537539018174,55.01653342799321,42.46044682761542,43.127293862503976,38.36581092904519,47.904660897690526,49.01784274758353
2021-08-20,43.69271775763555,46.80000000000103,62.889402666096565,54.9672167352315,49.25745789017179,47.59814306968125,40.28231244440998,71.96773111839862,44.33699815133171,55.28684237681819,42.71112296725262,43.49588682626177,38.73080568416848,48.409021429646074,49.44291702821946
2021-08-21,44.036667702718155,47.70000000000104,63.29920753783107,55.31302420167868,49.56946361796505,47.934479971835394,40.61793761156068,72.3181406903265,44.67001107481902,55.609598442292715,43.004729823845814,43.86819361362582,39.03370808123435,48.72348195695238,49.76149334478017
2021-08-22,44.39704341396979,47.70000000000105,63.67156914645036,55.58471233827923,49.84981915648637,48.1654213017599,40.86009784994202,72.66936728920463,44.89020852136096,55.866359308006984,43.279171978927074,44.10049493259292,39.31597455410068,49.08296954706307,49.9409621409666
2021-08-23,44.57486451391462,47.700000000001054,63.907986050984185,55.73435215177426,50.07711703865342,48.34726547325293,41.14308896592243,72.85209783884856,45.0472968124458,56.052872352353745,43.5215322594203,44.280808702135005,39.55769003925109,49.29875836407598,50.236095264703444
2021-08-24,44.93880878991371,48.50000000000107,64.24076925441419,55.98360334194377,50.251500274747244,48.6589611906594,41.53261198614425,73.01496875088404,45.29228127845077,56.291835964976904,43.687954940746955,44.52034992675086,39.963966671429226,49.66400829082317,50.48008311611797
2021-08-25,45.24449672486314,49.200000000001076,64.54798707114938,56.145894397719836,50.54244663887603,48.90262399557811,41.76232001650781,73.278958792581,45.53292885522996,56.48126272746784,43.88250287048265,44.92402864536325,40.233304517290534,50.03062150396181,50.72390195657993
2021-08-26,45.53850094120547,49.40000000000108,64.84389272404223,56.354254913111696,50.820791224078334,49.14496081001858,42.00901003602397,73.55681370307366,45.800089605091806,56.7252494207088,44.11951343412714,45.13898455535318,40.46731870880939,50.34055706465114,50.974881058920246
2021-08-27,45.91548379402777,49.400000000001086,65.19765551390108,56.710522092122545,51.080134234588364,49.45033672446465,42.353567431535495,73.8778500167675,46.06374240973001,57.07655018088968,44.36180895294189,45.3740403857536,40.75253621017945,50.67875321997501,51.25848863623128
2021-08-28,46.16712912464115,50.000000000001094,65.49854996491122,56.97461636025093,51.35747802050015,49.69511274050231,42.56925961105567,74.16493998701344,46.30664785703352,57.33801979382322,44.5997961519577,45.663135702894536,41.0400061907503,50.97394196361973,51.47953045870966
2021-08-29,46.400402879909436,50.000000000001094,65.80927758338886,57.197126130772524,51.60012071019845,49.877544545013514,42.76722253528233,74.46011284730508,46.47291729114101,57.57002888506327,44.859588821108545,45.84177494710134,41.13691305363374,51.2025449842717,51.66139130040072
2021-08-30,46.49815612261763,50.0000000000011,66.08268997197523,57.37447068248334,51.87852928058744,50.07704631333237,42.95089733003384,74.67120596686188,46.6402141507108,57.77675257571648,45.10744140647653,46.0194384201979,41.23939335110928,51.32913323038078,51.97082532486048
2021-08-31,46.727270429012954,50.0000000000011,66.30570471482845,57.59010836372287,52.03912808188941,50.28930333670207,43.141201099464524,74.84225547020397,46.79983052196929,58.009992236248415,45.27178910038226,46.134388081171046,41.74821316680574,51.71519629256769,52.10814684316327
2021-09-01,47.05201197731077,50.50000000000111,66.60130260908424,57.75912782546079,52.336724865819996,50.55744251792232,43.45982550270639,75.06552410583458,47.02323233103879,58.20669119290248,45.492826808366914,46.593909799387454,42.01326797202276,51.95942739336729,52.39136843218061
2021-09-02,47.250931499357705,50.50000000000111,66.85051578903025,57.99194682067138,52.54249943934857,50.75789108694662,43.63893564178312,75.22020466026504,47.21859922414175,58.477352596670364,45.63975354430608,46.74588579839777,42.22555059241376,52.25873031589463,52.57566544120304
2021-09-03,47.55056519206702,50.70000000000112,67.07786912382734,58.249584377044435,52.82087487064581,51.036355181612635,43.96754932475743,75.5159169478588,47.46799477675913,58.69201737550343,45.88846646948349,47.03143921632147,42.467352911277736,52.47751054931188,52.95701991300418
2021-09-04,47.9456060520985,51.200000000001125,67.44078577846614,58.44032681878334,53.077430922583275,51.253464811842335,44.21104750853144,75.89660170447236,47.65440631110001,58.882021337948075,46.11199718311116,47.2461524073473,42.69119828375439,52.9510305442575,53.15376559044168
2021-09-05,48.06900556925971,51.20000000000113,67.61309731512173,58.56450454915911,53.27380986847629,51.40041576168895,44.31053258898751,76.08315959725282,47.752036274684095,58.99996350331379,46.285183081060175,47.34459647280329,42.778831137832334,53.07900192950999,53.32651417627937
2021-09-06,48.135461905810146,51.20000000000113,67.84177025616106,58.70341769507045,53.464811105499464,51.511608365571405,44.39432268132809,76.24105139240201,47.89464582694684,59.148393075195415,46.4901494472272,47.42488713074449,42.86754444707181,53.097922632743995,53.4630969740172
2021-09-07,48.14358804649568,51.30000000000113,67.94365908313944,58.87661159184447,53.60919073578274,51.658207203461025,44.500749175810604,76.3211435884367,48.00247948965122,59.30865060181737,46.61703474629224,47.52566652766906,42.90570804157333,53.10991203430547,53.70924469667928
2021-09-08,48.40273719802723,51.60000000000114,68.23105248222213,59.0842749287233,53.82413813455531,51.93197498073749,44.776144171506544,76.43364534579206,48.268201814757205,59.521042578626506,46.81262834291732,47.9419350312586,43.479326475054656,53.544041563972435,53.892831270789344
2021-09-09,48.616340065611936,51.900000000001135,68.40804694066912,59.202899070025225,53.974955744489094,52.09386036013773,44.979127993655894,76.57881324082116,48.3856290320567,59.63954932938753,46.9653930061135,48.092764041418285,43.65370660853568,53.681136412870686,54.0274194181113
2021-09-10,48.813284961755656,52.100000000001145,68.63784267027839,59.40828068320916,54.17021392412592,52.28221011789028,45.135990047229264,76.812171657524,48.56013349244724,59.83236454757639,47.13480162632817,48.250115433305616,43.81421003931963,53.90924082930703,54.20534063022142
2021-09-11,49.0019662094665,52.40000000000114,68.84069683222057,59.53509474792224,54.34708033130444,52.44102615094547,45.324359450662996,76.98116577039664,48.72173697869396,59.95990648575034,47.308476131023774,48.40622777427333,44.00000342044553,54.10438161114011,54.373559268353425
2021-09-12,49.070779626318156,52.40000000000115,69.02514088362709,59.67563872276521,54.541537506042424,52.56408900627454,45.3966124702363,77.12141848357574,48.80828086505488,60.09764695079,47.468588077913815,48.48971786089503,44.09407215225838,54.123816632750156,54.491007002988624
2021-09-13,49.209288615717746,52.40000000000116,69.24590343073132,59.77478638848921,54.72691035663488,52.69340719589622,45.54726842025167,77.31683717397621,48.91808869664409,60.20899645786025,47.642271709079694,48.60630137997143,44.15812240571977,54.28076461009708,54.67167789598424
2021-09-14,49.459943942235014,52.60000000000117,69.41247625627086,60.020663144443574,54.876994355870515,52.90903508908257,45.763631524039205,77.49201305984457,49.07893994906121,60.412873450267426,47.84115895820196,48.79245372522437,44.534707452755704,54.61068852959126,54.835693371522495
2021-09-15,49.62310657580598,52.80000000000116,69.59777598930448,60.14862786281598,55.065066796315634,53.07709989000862,45.938105856379,77.60823045821577,49.27039149385742,60.54886375537233,47.99521546439286,49.0630789046064,44.7205008338816,54.76986238074836,54.99806412161643
2021-09-16,49.80046223414172,53.00000000000117,69.79899718671057,60.32259555168511,55.22862813563577,53.234334607425126,46.11517227221395,77.77663664434334,49.420456741762216,60.715490644754894,48.14919320642409,49.197208191907094,44.86736495873335,54.95761021525534,55.148482968825505
2021-09-17,49.9373523909178,53.200000000001175,70.00171201541856,60.48033586686448,55.39749261524438,53.40242853622173,46.23696997111546,78.02040597428957,49.55566005518003,60.84883199318278,48.33135278220317,49.36035965404136,44.99400370243922,55.10270020468243,55.2992065732743
2021-09-18,50.09816688997395,53.600000000001174,70.17215230854735,60.61884082797154,55.59124421485292,53.55810314545118,46.39764175051237,78.10517614572353,49.7518168460169,61.00292082842718,48.477068065928506,49.53416043001383,45.179283888802104,55.261042921428505,55.47036282497278
2021-09-19,50.207170363950674,53.60000000000118,70.379994680878,60.746143335628716,55.73736241921636,53.69225326353517,46.48873200457654,78.27341716668225,49.86516582519044,61.12858161009219,48.61024059318382,49.62021795854423,45.25735896065486,55.35238865538527,55.62293951427426
2021-09-20,50.283806213207065,53.60000000000118,70.56742066793538,60.85770830003418,55.890089268656745,53.798864531155985,46.62051280062166,78.40984166217575,49.943600502825845,61.255147264256344,48.75513182893956,49.72009812560665,45.33494337840496,55.43949407545672,55.75246018162745
2021-09-21,50.44121560900021,53.900000000001185,70.72668495308187,61.02932827116399,56.00232513205865,53.955270505938586,46.78722620340142,78.4981293249259,50.08523633511764,61.418934835306736,48.900193434154765,49.86896276213525,45.57387327517373,55.63130444406672,55.89831980678874
2021-09-22,50.5539388863251,54.10000000000119,70.85181534435134,61.17097188035155,56.11346117542954,54.08878226371763,46.912002207027115,78.64370821523273,50.21945943362952,61.564212791640614,49.017314493861235,50.02490288407833,45.69522981750294,55.759364141332526,56.01029820014851
2021-09-23,50.63904386368879,54.300000000001184,70.96318020516958,61.28841804803224,56.28058350116958,54.21565214609359,47.02031718158112,78.81366125620319,50.360187620847626,61.685335590691125,49.151015857075365,50.15810020501628,45.80427440496511,55.865347193714655,56.12819290646992
2021-09-24,50.804907593584275,54.500000000001194,71.13765923527198,61.35307752083386,56.41501278788373,54.32388348873091,47.16122441122525,78.94949782495165,50.47170536244257,61.753908512939155,49.237704859125614,50.29682609812668,45.91012858035905,56.00558738494788,56.25915027238386
2021-09-25,50.91809219398822,54.7000000000012,71.29074449985559,61.473416296936534,56.54830728440282,54.43455372954204,47.25309657019277,79.07828315644069,50.55315855518387,61.85701293025958,49.36344265446265,50.38875318124379,46.03676732406493,56.10943598938352,56.337528991952524
2021-09-26,51.00585955998641,54.7000000000012,71.45829400866752,61.562293361115316,56.660805562144375,54.517453927053886,47.32966942537069,79.24512561231654,50.63544714652832,61.95576561682363,49.44872383163866,50.456367170742844,46.08635564658788,56.194211178338,56.420738419360596
2021-09-27,51.075066974756794,54.700000000001204,71.5115070469598,61.69176927734601,56.80614981109804,54.63419944272852,47.41505159104304,79.33184867026587,50.73226064471101,62.05245690935456,49.556454427044386,50.537203495065135,46.1638118788996,56.27198251242206,56.58622666142525
2021-09-28,51.18006348805904,54.90000000000121,71.68066231045032,61.77664191981586,56.89201853403969,54.74610672859232,47.509421427165606,79.41686467180868,50.82652488151443,62.148334240492275,49.63801434428691,50.6102350600715,46.379285821389416,56.457109661755354,56.66178815728789
2021-09-29,51.28900859119349,55.00000000000121,71.7845983365644,61.864413238188696,56.990824446129054,54.846726243032435,47.62416369945232,79.52987394473638,50.90632362147515,62.23690166276703,49.711612715676274,50.73088812562734,46.42940239405453,56.52667410316422,56.76556956583571
2021-09-30,51.45779727162567,55.10000000000122,71.96638590705986,61.9675674071723,57.12304214474091,54.95450554304575,47.72793245506651,79.75225663996686,51.010258136039766,62.35064488609897,49.802554430926605,50.82447720086702,46.52888919929151,56.738846872643485,56.859328544320576
2021-10-01,51.5464479961687,55.30000000000121,72.07471237014835,62.03984662695915,57.190234105906285,55.03979459378585,47.80599901580073,79.89362848280743,51.08344060263376,62.43141082378448,49.84756056469989,50.89837174273718,46.612178694890844,56.818043169441424,56.951738095490796
2021-10-02,51.635078850876184,55.400000000001214,72.16003575915342,62.09031724914877,57.26742571050939,55.10914120774108,47.896307124415294,79.99181892244681,51.13804829954129,62.486101292889145,49.92101079952874,50.976556196197116,46.66802635942257,56.92909542781717,57.02453657067508
2021-10-03,51.7161216546163,55.40000000000122,72.25354166096442,62.17023664419802,57.34679352803967,55.17321735115019,47.960071490219796,80.08224176605735,51.19634729173892,62.57067268792076,49.98155531649816,51.033279674696296,46.70991250092765,57.0100451613412,57.098951684005016
2021-10-04,51.790657412963945,55.40000000000122,72.41483551063078,62.2584869615874,57.517981769448426,55.2657929989976,48.047830254780685,80.21161502429142,51.30388393570094,62.64813725027571,50.140632917579055,51.12403205460097,46.77289037245996,57.09589983231738,57.23703867381952
2021-10-05,51.88776723777412,55.80000000000122,72.54289309737483,62.36495837025171,57.544269398695974,55.36945869855681,48.14012187856138,80.30344139659006,51.37096954151403,62.76768585121561,50.19481290361738,51.19094923567131,46.95472817609432,57.2047572412119,57.2824636638884
2021-10-06,51.96141267616008,56.00000000000122,72.6358090201943,62.42992524679779,57.63247900967945,55.456389229142694,48.21463563623529,80.37062594910208,51.467644121827185,62.81926157117132,50.2694801972077,51.30441247319653,47.0772158796069,57.30033155426271,57.35382953049018
2021-10-07,52.0401869189278,56.10000000000123,72.7358090201943,62.517440497556436,57.72992902714271,55.53584934792731,48.30883834055966,80.46822846199643,51.54681915104101,62.91341442702613,50.32780245270863,51.37729429056942,47.11502795720071,57.368133760188016,57.457148209757115
2021-10-08,52.120716862531964,56.20000000000123,72.8362042158708,62.58678985514588,57.80497336916794,55.62941662852333,48.41390261213946,80.5606427610401,51.65080438760285,63.00376182553482,50.407650307699804,51.46140719442517,47.217447936841936,57.45642908289501,57.56469106604443
2021-10-09,52.2290339812484,56.40000000000123,72.96763291001616,62.66928497993658,57.90327560993116,55.72608807350296,48.52650498756529,80.66529651119389,51.73371705266014,63.11347382471267,50.45060527372154,51.57243661872208,47.307792312562746,57.59253651189159,57.687465842751834
2021-10-10,52.309593880955376,56.40000000000123,73.04848574399645,62.72439236460163,57.97398621999594,55.79469340318616,48.62692475981325,80.7683835544496,51.76533574159059,63.149842861620776,50.56032144400001,51.65645978556796,47.35784037764991,57.69094363037417,57.773014237959664
2021-10-11,52.333214051380764,56.40000000000123,73.17276045363882,62.77059418838812,58.055695694832345,55.842671081957086,48.654693528964806,80.81749706524874,51.83254685342903,63.22400121744886,50.603238402029405,51.704267213156946,47.38148489916935,57.699133230677596,57.84821829957762
2021-10-12,52.413890911433356,56.400000000001235,73.22563475833351,62.807611260340565,58.069822993964486,55.90071953071634,48.738919783559986,80.88303722256903,51.859419932308754,63.258723282418266,50.64756748002876,51.73790031411071,47.51609170907121,57.80178725445599,57.89013195278651
2021-10-13,52.45762686824873,56.60000000000124,73.30660788662492,62.91583688312334,58.17428822163916,55.99117868680036,48.80154461985543,80.95945683483434,51.93113224296101,63.35569204903297,50.70835130714945,51.83897567742369,47.56701550843515,57.834851855238306,57.968527034249085
2021-10-14,52.5444676123042,56.70000000000124,73.41054391273899,62.97777236584635,58.2589125370826,56.08124408521917,48.91338273448058,81.04146022063466,52.01165952500672,63.4439714892148,50.781801541978304,51.937910889593155,47.66643380609418,57.9371296311592,58.098692287584925
2021-10-15,52.63312406958135,56.900000000001235,73.53445310660237,63.06031331930675,58.32593199124011,56.17177552658019,48.99619747430762,81.15446949356235,52.08926850964488,63.53515314322667,50.8348006038626,52.02028508265427,47.7483666161523,58.03536161618367,58.184294646396175
2021-10-16,52.736528887932195,56.90000000000124,73.61894587682949,63.10903765164334,58.38748131496624,56.24514454508866,49.10014263440515,81.20683521278606,52.148828289407895,63.574830742418555,50.91387336877342,52.086048331243504,47.856323766306254,58.15312399364125,58.26311585299659
2021-10-17,52.79242825595322,56.90000000000124,73.7080849464733,63.16899279177945,58.482531785508584,56.30863421220774,49.16904699533237,81.29866158508472,52.213165498688426,63.65570954032951,50.993073311092765,52.14099183930023,47.89304094679609,58.18827341682777,58.33474474628854
2021-10-18,52.822692981799975,56.90000000000124,73.80076484655471,63.21010802089373,58.541578527548054,56.35612773074557,49.215720954438346,81.38272036135449,52.23079480974917,63.71544376133738,51.04505797274544,52.17948446409046,47.922040890888915,58.23051113010397,58.41434609826287
2021-10-19,52.90886843701347,56.90000000000124,73.89121718606013,63.32960110145782,58.60499261442578,56.44782729952948,49.287258575139376,81.46344865049109,52.31257023512509,63.801782075876226,51.09738523267376,52.23876811199804,48.0040278191259,58.326934906121075,58.49573483360133
2021-10-20,52.97983155262028,57.200000000001246,73.94669440730307,63.370833332316465,58.653302909505484,56.50735786118898,49.37021671482068,81.52898880781137,52.38711221623921,63.844406234366325,51.145371981902336,52.31230686327433,48.08808547862432,58.4205319123677,58.575871061327256
2021-10-21,53.02320624576005,57.30000000000125,74.04222846932666,63.44354661877117,58.73054759792928,56.573910283650335,49.418249116162684,81.64199808073907,52.42825498177394,63.92019884951649,51.22128378835096,52.35901684151489,48.11633231419719,58.46753041509095,58.635433657194035
2021-10-22,53.60066033800925,57.40000000000125,74.4622405886421,63.58450269945526,58.94114698561695,56.743571632385255,49.683677368653335,82.13148064966686,52.59218785098405,64.06501188415984,51.35538406270309,52.582700947160916,48.24922518769861,59.181040068183364,58.83248171543876
2021-10-23,53.68419834522356,57.50000000000125,74.51472431470866,63.63874242657712,58.99153852856644,56.807855424097305,49.7374340781292,82.24225760065778,52.65491409636552,64.11343545290387,51.37699777243979,52.622408020802176,48.31066000158484,59.25855694501025,58.89093841434642
2021-10-24,53.73622928577558,57.50000000000126,74.60468938608207,63.69257631505503,59.072337499141405,56.86315617772071,49.77984971684383,82.3094421531698,52.70787084269709,64.17657428893949,51.45613412605488,52.66476680726083,48.349225187698615,59.32545119886827,58.94365087224825
2021-10-25,53.78165385309786,57.50000000000126,74.66962075568989,63.714967412906375,59.08627798508046,56.88402586410217,49.81145176937265,82.36386326286298,52.72366976515141,64.19444817759258,51.48189694812048,52.68863105569009,48.36981356612875,59.3632278850995,58.97870693680707
2021-10-26,53.82494499643738,57.60000000000126,74.75376603880729,63.797109868231104,59.14751882743398,56.95606863618471,49.87712749923623,82.4104151199571,52.79024091946018,64.28914730685763,51.557745165864844,52.75228221962856,48.467587507841415,59.448975714611976,59.0192446770916
2021-10-27,53.847799173833906,57.60000000000126,74.76530730045211,63.82235252647415,59.18925965302453,56.99445799619512,49.9059946145064,82.43991582182615,52.819807360986545,64.28914730685763,51.5824562453595,52.80582112419888,48.50073535047892,59.47232402536025,59.06748750345365
2021-10-28,53.913471539685375,57.70000000000126,74.91509422647997,63.9167545194002,59.28571575606733,57.086327318177595,49.98301451254597,82.53393679452768,52.90131638128189,64.40084363841501,51.66654132292602,52.87178128820009,48.60768442297683,59.54111675610629,59.15318507615905
2021-10-29,53.924659124654575,57.70000000000127,74.92935031683275,63.945816888769606,59.32490898710897,57.12412082881325,50.00456911260275,82.58089964689952,52.92377782036905,64.43606715463423,51.68981699265994,52.91268615980432,48.62132372890904,59.544401764470884,59.227367757423025
2021-10-30,53.96634877738369,58.000000000001265,74.96726435565499,64.02038733284981,59.42068152071016,57.20698874994393,50.07276732691957,82.67163182921759,53.00548682389431,64.5205046228881,51.763241646776876,53.0079091500577,48.66050754742321,59.57894161806253,59.336524692310235
2021-10-31,53.98990109427404,58.000000000001265,75.02781552253515,64.06139785932092,59.43982183038496,57.23817089707598,50.1141932595706,82.70277692627837,53.04725621939044,64.55734226989198,51.79281690236673,53.03147382633385,48.683457126240285,59.58450204497284,59.35329867887518
2021-11-01,54.00641474141558,58.000000000001265,75.1022409546521,64.09661231917906,59.513343094771855,57.27942932749068,50.12555909087575,82.75138417384196,53.07428571961878,64.60151734757682,51.85055127150989,53.06254916755335,48.71009586994616,59.591468106524154,59.41300857020639
2021-11-02,54.05285780427235,58.100000000001266,75.12105967248519,64.16017090299172,59.55164475560938,57.33557415849251,50.16633823618648,82.81189076283839,53.12030817766075,64.64211282821918,51.872037803838076,53.09064339848357,48.83311502921732,59.678555529458286,59.43623086327697
