,AL,CA,CO,CT,DE,IL,KY,MD,MI,MN,NJ,NY,OH,OR,WV
2021-07-17,38.16369208820484,50.48055296174175,47.12785535813599,58.57862290097466,38.11090179239218,36.33209755852908,28.83423045195756,57.22126138879864,34.87019537387742,41.390434037021414,55.117421697155095,32.389284892296494,24.925458991789746,51.65459061048602,39.306019902759964
2021-07-18,38.35871842109397,50.689730104040535,47.287552291902394,58.73895398665902,38.43744276971694,36.53861750769759,28.970605331611964,57.29555721959313,35.01753086223241,41.550579410833215,55.253250972154504,32.56216342842961,25.131747065268527,51.85255862594644,39.64606404268784
2021-07-19,38.60218029343008,51.01232712329947,47.496988184987565,58.88480074069154,38.58424125422932,36.78643359526265,29.352414533721962,57.43645969424655,35.18299366361307,41.695137885829965,55.355007993517575,32.91810244952427,25.30466698160796,52.193482759422395,39.83459766025396
2021-07-20,38.71399745246752,51.12680166524326,47.62780310776946,59.06812648657367,38.71146977540415,36.9809987180091,29.50517168913991,57.66086183479969,35.33987788893161,41.818405715691924,55.56186426561145,33.15961266258721,25.44102573180433,52.32891936701484,39.98459667310315
2021-07-21,38.97911828871592,51.45306871756139,47.90740188618502,59.29393128668707,38.90285946652858,37.22200062450294,29.75869896170409,57.86739339352433,35.59213332891269,42.053547638762666,55.75427981473067,33.41242905793986,25.637994763524013,52.6490116120792,40.22361582254946
2021-07-22,39.32297238250538,51.84081093070724,48.18353242372161,59.59167297600979,39.17110627458487,37.53492714798979,30.03387911130736,58.135374975060195,35.86189808819633,42.30619666254513,56.044856495884645,33.762253759115396,25.92007971849487,53.0866476806575,40.49273826940902
2021-07-23,39.678270975397,52.25274034822318,48.48808086772785,59.894701944981385,39.410253927223216,37.796040944590516,30.354571177997514,58.40750267384962,36.143684709529445,42.55180306044409,56.3219445789152,33.953812346243836,26.148827115686146,53.515362096004864,40.741990363858314
2021-07-24,40.02223381472731,52.588798077639744,48.786556769037105,60.132735632906474,39.75203066821706,38.18764417039077,31.16147064633903,58.7618452127561,36.469313166624445,42.8466159190186,56.57315719139369,34.23090038511378,26.478254812588077,53.87246911420397,41.07649328788021
2021-07-25,40.31432046493766,52.91732179339838,49.02506162958178,60.36635837739024,39.979446233763106,38.44875389991754,31.475393528677692,58.899616050719956,36.64325438533794,43.04272497014994,56.76454827940629,34.42181026710908,26.75590911677996,54.192520825289996,41.27047008840612
2021-07-26,40.523129387481305,53.19768081001146,49.184547325723706,60.548705520520706,40.18956056053949,38.66517825217405,31.874171362081466,59.02091488067552,36.797362877205934,43.170980956244364,56.91141046626817,34.58612952100602,26.91791220957829,54.437635870313045,41.60715444377178
2021-07-27,40.66281513589748,53.32620452577011,49.33189575953795,60.785463714533016,40.354642007984616,38.88150092548123,32.087071982591766,59.40615229940192,37.025127977832554,43.35026875062958,57.19710746128613,34.77294176422094,27.10666175318362,54.585626883454566,41.73234775883521
2021-07-28,40.93263904241288,53.65924835910735,49.66658991149813,61.094175123081506,40.59292033806777,39.321757742195885,32.35803103948926,59.69857810545654,37.380332152115045,43.659279521413005,57.48076667007132,35.50345903688532,27.315372629022534,54.89243054100646,42.03822936469675
2021-07-29,41.29228453135706,54.10286740591945,49.980880369856784,61.41578293054657,40.888017469774084,39.63891930781015,32.73854288134657,60.01559450712805,37.68400513209228,43.946947276731656,57.77486252282868,35.77122679043952,27.61272058693448,55.33460648169643,42.2723381004351
2021-07-30,41.80566995067543,54.63004297161399,50.3491064615311,61.74039495785272,41.24578213121071,40.03550074778709,33.20093746300004,60.326387899646676,38.16707681012506,44.26679118988748,58.08993558154904,36.23799412436268,28.000704209748637,55.87626052399168,42.78224835135446
2021-07-31,42.348833976229606,55.36130589436407,50.6783931491575,62.12227923441485,41.55204332449489,40.36116155079245,33.67161711794512,60.67108465776197,38.459894736060534,44.54223037920788,58.419733284501376,36.53503512331399,28.322899479837737,56.66201387814074,43.09991898391886
2021-08-01,42.80566964381501,55.89194151041504,51.080846656452316,62.42869222851454,41.80089990365479,40.64821340588723,34.03718712968536,60.86268665029741,38.70892815984689,44.794762766625716,58.627989095363695,36.691914117972665,28.65369316423345,57.21190486932019,43.34100088430426
2021-08-02,43.02493499074497,56.16213565634774,51.30186960171917,62.58959356096276,42.011602116875416,40.90615291099618,34.450552542216094,60.96717771675314,38.87838225820076,44.9853809056069,58.763151391851125,36.84211329601109,28.917295283478264,57.482128725441385,43.53011813716566
2021-08-03,43.14549168104026,56.284505939002266,51.40740911840991,62.87685551448599,42.234901506564384,41.13343975110644,34.71214379409756,61.409482146219204,39.117020571951805,45.159699201268346,59.132478081765264,37.04290075271796,29.131192298925573,57.57056745082528,43.83842292028178
2021-08-04,43.527540409554355,56.731153255489694,51.6800146559948,63.13575223451985,42.48579989840457,41.54823949859016,35.16193691532456,61.64997631305319,39.52454673126045,45.36194140939121,59.35000027278015,37.54751856296338,29.42797246614063,58.021901118790915,44.246271505240685
2021-08-05,43.967331148973614,57.16757080489219,52.04530708880981,63.486083883065874,42.8560255369887,41.97321482123295,35.472588096314496,62.04889137539258,39.79777353599126,45.706567207558464,59.694356613164764,38.198259240410785,29.802103200474082,58.538147139728665,44.57224015058573
2021-08-06,44.42397915902252,57.88864392390358,52.55247198818287,63.880978471067365,43.248134701008105,42.37089432907854,36.03647183383396,62.35755710366811,40.29485043870302,46.17723090289562,60.047478804230245,38.461681296953586,30.099717623046,59.187516232513424,44.820919740300965
2021-08-07,44.978907860412804,58.48175633914745,52.92455634194295,64.26165265176321,43.634948355229945,42.877322504041146,36.52283812155341,62.71157460331205,40.80507425354947,46.49729167514401,60.39250212312685,39.02628829258525,30.568232515204688,59.79855133559075,45.35597938161325
2021-08-08,45.50800104764457,59.111037751157355,53.291121353138365,64.62940164362695,43.90581807691037,43.17433617991907,36.947573995533546,62.898874824747004,41.084004877084276,46.72219507417347,60.65356940405536,39.25977984255353,30.964712522754915,60.44425141522312,45.630502405666654
2021-08-09,45.75604091897556,59.43083012031912,53.49929344432507,64.78811906281221,44.12255351163034,43.46608644624517,37.465785921927775,63.080610503317494,41.258163930264935,46.931257997874205,60.81081358858092,39.45705879619489,31.276917811926847,60.76589922359347,45.92013360308439
2021-08-10,45.965203430111494,59.5649396967101,53.7860907594368,65.13670856708059,44.39302999347729,43.85995615727184,37.75258222434262,63.629824038656544,41.670091814420246,47.31065385484079,61.25889915481692,39.99249706874635,31.57009800631114,60.94545801796454,46.11599863693354
2021-08-11,46.36344309123642,60.002972882889864,54.079876474407996,65.39501172421436,44.60487242300176,44.19738789029725,38.11811391461466,63.85390649969466,42.02005529537233,47.524258241764805,61.45651417917769,40.352664964623244,31.823889648590832,61.40189399041486,46.4295346066547
2021-08-12,46.714976935094725,60.42778087636961,54.44094173981685,65.7306887265289,44.941632749593076,44.48969149938012,38.434025279078945,64.12446881438186,42.30794117658749,47.81401146950558,61.72750530842396,40.560621081342354,32.13130406868467,61.80886939755714,46.69521586434766
2021-08-13,47.10191828971229,60.820363720425696,54.78997868620461,66.07628424006644,45.28044374108846,44.83494672034313,38.77761080920084,64.47461243350807,42.599794577784486,48.15768918148334,62.06900945571716,40.84872787396068,32.4703148609691,62.22839921024846,47.06640493796143
2021-08-14,47.48910018098291,61.139618507313926,55.168076723783635,66.484145245086,45.73066772088488,45.24327468265428,39.315966124933205,64.93066685107715,43.041645933598275,48.52530602573922,62.472986334425926,41.17955726128593,32.89390294233322,62.493357955932936,47.47983025361084
2021-08-15,47.64980913379254,61.28391281330858,55.34130461827878,66.64544173746225,45.92704253939962,45.43315983383044,39.48915537124836,64.9948569323877,43.17660801726965,48.66820017474819,62.58971496491671,41.30978078552738,33.16913327779288,62.598886685833484,47.594230327868566
2021-08-16,48.17190555433437,62.082053151328694,55.66929565289491,66.97895533881194,46.292734371165295,45.84292621243943,40.148496633271144,65.26877334513163,43.46282211904166,48.94486657335153,62.85045112075197,41.72773655294244,33.465992211535365,63.47446657953761,47.9953617113617
2021-08-17,48.37179979907305,62.28969248339637,56.117120147194605,67.33015944686103,46.58214456515202,46.160371030549314,40.42484129772208,65.71509373288674,43.86911557163125,49.44949206088148,63.21807030673425,42.00968053391122,33.73356960491309,63.70491376916519,48.24903270044554
2021-08-18,48.805833567338325,62.593694107857274,56.36539160819711,67.53440029076333,46.85952338643354,46.470564268340986,40.71240295045224,65.91304549426425,44.1987321084773,49.6835144237799,63.411499180979604,42.34218091091736,34.109888983763355,64.10864710677195,48.55921257825959
2021-08-19,49.05347715892434,62.99600398793569,56.71526350227166,67.90701669335778,47.18775883024648,46.842239177155015,40.9628265896805,66.23659909102257,44.488849071970385,50.019512126288305,63.74567328476036,42.782552344109924,34.32943104539231,64.44299938359669,48.729145817377116
2021-08-20,49.53120985889905,63.47805548565189,57.0726490290404,68.2754881692153,47.48021052651422,47.18798105049949,41.36595500080905,66.53546004446757,44.85969366444845,50.30486579725696,64.07088177680042,43.17880381336836,34.70328724665915,64.95969922353173,49.196434849454576
2021-08-21,49.865066828269114,63.86698861918453,57.420845684953754,68.60241134472162,47.77704687065703,47.541150319185796,41.67979414995665,66.8104859774202,45.17604415554514,50.6131599381197,64.35053690658314,43.585628382015905,34.975968688491946,65.34647377223389,49.51646915206482
2021-08-22,50.227166861180805,64.33253820692619,57.71360297838029,68.84554768684187,48.00990014221418,47.78404964742869,41.97756985463649,66.94596976047113,45.390242190140164,50.82555090908644,64.52033101395668,43.752047922877985,35.26619672860482,65.82661213983042,49.664280722528765
2021-08-23,50.44916293053496,64.55894216638592,57.91834922234825,69.03156341855237,48.19933630918113,48.002497648233714,42.378902550033715,67.09465162896647,45.55481776250875,51.003253647439195,64.70038920453626,43.92163373155758,35.534951292453165,66.11766788436321,49.93353590924368
2021-08-24,50.7777374938075,64.80163237728587,58.204276967435035,69.29950894810952,48.41168447548411,48.28041398598091,42.69529801682021,67.4314638385769,45.87807260765259,51.29311247381101,64.97449766967097,44.196834205141386,35.90709980496601,66.42864412437001,50.25463979552937
2021-08-25,51.11810700840035,65.17500490328524,58.476542710805155,69.58209592783841,48.650246517802714,48.579702581886494,42.953770003132874,67.6791465092238,46.096872550694485,51.50577108244011,65.23472102985183,44.655437065676594,36.19047198090321,66.83944315340257,50.48380206256419
2021-08-26,51.43079831253735,65.52101779378758,58.793095556797375,69.89555168605281,48.90878401337294,48.82003065155378,43.21010609636141,67.95603540121336,46.36165086132716,51.78987757379821,65.54347737018585,44.832347237528694,36.428271955193615,67.18693487038567,50.72172815928591
2021-08-27,51.760286655152676,65.86812326746883,59.14793649876364,70.23298693568228,49.17991715399246,49.11387253858946,43.48125669093766,68.2911028029064,46.67095431008906,52.105613758942106,65.85641035028848,45.052297376801015,36.713765607454036,67.54313476879126,51.04142384634048
2021-08-28,52.058814463829385,66.13941594552016,59.42709007017584,70.53886777823124,49.43258595255562,49.37384383903422,43.71408019897256,68.59703778726683,46.902762566445475,52.36341207499427,66.15992001154507,45.34565761492907,37.012099460295424,67.85026478467144,51.25091694759846
2021-08-29,52.291455659802764,66.53931760831229,59.689448530045105,70.80146318379593,49.61126429610113,49.57527748083208,43.92981446633494,68.7739860932043,47.08625517560922,52.55829491780895,66.37583260954354,45.477983376222916,37.099441252995454,68.2285029015415,51.41369548864674
2021-08-30,52.43230624119064,66.75814112817379,59.90004472994449,70.97722655171665,49.85111625302771,49.78545822794202,44.171023556743194,68.8700700122363,47.20960461341095,52.73848268056205,66.51802373889096,45.639168193900325,37.19640341349152,68.48189542942707,51.70832430270529
2021-08-31,52.7675947461044,66.91538463241027,60.16573972894256,71.27528955590206,50.055490957101256,49.95517164690732,44.40173600235881,69.30174331006297,47.42175458492411,53.06019983314334,66.87677522404798,45.725267423830346,37.753129746813975,68.75156139900785,51.859146116379016
2021-09-01,53.02109547054934,67.16589778156793,60.41167028756611,71.56167235914816,50.29941655153627,50.29613857459391,44.61024122990171,69.56938485754068,47.70639439400403,53.25589269043595,67.14927409616627,46.35158209622646,38.02540546948419,69.05631474292798,52.17724017581552
2021-09-02,53.294284374203826,67.41077864415296,60.67108444819783,71.78960346274549,50.505007773039395,50.482931607000545,44.7648383630089,69.83688197247643,47.90366110747835,53.54928949497529,67.41106639949406,46.46298044618534,38.24657761971179,69.37640698799234,52.37340310439593
2021-09-03,53.510539862887036,67.71404941248778,60.922620813006894,72.08791961284487,50.768267654341244,50.75868652854614,45.073251701890975,70.11381724175844,48.16465478498112,53.790862071014196,67.69013639736697,46.781455423641816,38.48562568440974,69.63792266269107,52.75273314187478
2021-09-04,53.93134479570673,68.30931303467833,61.21117898411496,72.40191765578534,50.97382408358948,50.97588560387428,45.31587677716521,70.3288608397728,48.38288052604121,54.000597831518085,67.93001488733051,46.989304674569155,38.72175951154152,70.29921564925446,52.962136159452584
2021-09-05,54.073923450980324,68.54785034037974,61.330232407081326,72.51239507709667,51.141313394079276,51.09466013406915,45.41669033937895,70.37998948515956,48.48733754876031,54.11352879301892,68.00956816696883,47.06479175059513,38.8037599951334,70.53086916893493,53.11246982230862
2021-09-06,54.16440643008155,68.66014017957818,61.45719330071984,72.63877074641123,51.30649445204272,51.19740108894413,45.48782918269216,70.46594395006125,48.59943974696803,54.241572608893435,68.11891914955949,47.12788225076609,38.88019419907108,70.62236080072296,53.23423771358596
2021-09-07,54.191418124371566,68.68009572735698,61.577860577501504,72.69268471402361,51.48203123238142,51.33695996164611,45.6395491821275,70.54625741867683,48.6525816165822,54.370678996052064,68.17269880879014,47.228286635954696,38.91780530885685,70.64829072047516,53.4640413168709
2021-09-08,54.55724592413927,68.7833985480361,61.91078731957248,73.13482713249127,51.7025721691406,51.648735980063385,45.934872033260355,71.11755393334391,48.95656959096876,54.709053045568,68.6883581828134,47.678242591286825,39.535092313700595,70.86266391144389,53.671144397835576
2021-09-09,54.71439596169872,68.93294429134791,62.07443405966287,73.31597549361143,51.83686756156683,51.81537607085515,46.06286115481678,71.24600751948216,49.10574838400019,54.83742040511707,68.837659991623,47.87197313403578,39.72039710145639,71.00352490870523,53.836193019248356
2021-09-10,54.933951658456685,69.19769022051047,62.29373320438311,73.5472372265706,52.01944110026643,51.99390985550406,46.21607150458339,71.44999994774986,49.30133325312198,55.03524369663107,69.04183663139159,48.00317902436476,39.881035373133024,71.2533932976484,54.02036531211176
2021-09-11,55.13242262426675,69.38787270328687,62.48232077300766,73.77636110297514,52.17955735028976,52.163835696895774,46.38412622917889,71.68764186108254,49.46852506073636,55.20818922016111,69.27104920243413,48.16088399021361,40.0793692259744,71.45576996960845,54.19365739225722
2021-09-12,55.21922166055736,69.48135148915296,62.5726802666293,73.87824412745934,52.33115397938414,52.277264695201396,46.462436131745925,71.75618341622676,49.57260072170691,55.32054046302642,69.35763131493243,48.2323938336219,40.1634911858895,71.52552259319138,54.303690187757724
2021-09-13,55.36100723916316,69.74831417340515,62.725762476263654,74.00290899228838,52.48158698996736,52.40771806483158,46.63600311997757,71.81290701191583,49.68473887094342,55.42662958804214,69.43310980494655,48.32406474367941,40.225873204880095,71.81687754798352,54.464364034449424
2021-09-14,55.62988277361087,69.92433667862969,63.020337100864595,74.37742664084517,52.641397436468345,52.6134548207143,46.84557970833955,72.27649428000163,49.89189370127578,55.70388003572007,69.85414328285172,48.53005938477628,40.63004667325929,72.0309875168386,54.67117089746416
2021-09-15,55.79553384717937,70.05624196646018,63.19290551069482,74.56941271399774,52.81954720303849,52.808851926531695,46.97637385754546,72.45743247091718,50.06951039527556,55.861588431139026,70.03606547381604,48.849183273384654,40.82838052610067,72.16856472234637,54.842423960680314
2021-09-16,55.979609563986735,70.2451750999928,63.38088124617282,74.76941271399775,52.967375941830994,52.96546919308865,47.13297305502331,72.65743247091717,50.24785944688743,56.049386612799324,70.23081879473858,48.97135184928503,40.979209565476665,72.3560103167973,55.007020625132455
2021-09-17,56.12988916895796,70.45299803825051,63.58412228772536,74.99251418304883,53.12812659956384,53.13218595307591,47.26591655338882,72.85189399464267,50.39562751185189,56.226494678362734,70.42741098362639,49.13923305177816,41.103980474681485,72.5425487914547,55.13888162626163
2021-09-18,56.30549919722478,70.58490332608102,63.726150888942136,75.18449548394526,53.315116948488864,53.29996384673688,47.38342068394195,73.0800618740914,50.56054848560937,56.410208091427805,70.64602834636963,49.32871703350987,41.30231432752286,72.6857864606761,55.329949203198275
2021-09-19,56.432442961305625,70.77828377473922,63.870051877061314,75.32642703198475,53.45271857224807,53.408520929565526,47.47735081277285,73.15541815136015,50.66301129479713,56.52620010745763,70.750790118048,49.38737414829656,41.36378685455635,72.87766331386297,55.45909467523335
2021-09-20,56.529095321201964,70.93986379036426,63.972042313137955,75.41089703619781,53.56492833803733,53.5322973082999,47.66438162831318,73.20931261657596,50.73550429543105,56.60817004181399,70.80808894888206,49.475296093246094,41.41666096728323,73.0468940390512,55.58061142542259
2021-09-21,56.71164510929913,70.99606113736212,64.20167871435758,75.71734078645271,53.68799094090053,53.687350358183664,47.802388457216,73.60119414545203,50.91479331046146,56.83361706424333,71.16650458062034,49.63805049497459,41.67893739596516,73.13697952757585,55.764019650798524
2021-09-22,56.83018594036424,71.11370159284344,64.34972258886297,75.86008663186729,53.802198830354534,53.82529722678536,47.90870561135334,73.71488729697579,51.04687583202131,56.98838632792364,71.30693868860466,49.80565261568996,41.80177569335138,73.2393561995359,55.882075983684395
2021-09-23,56.918429927283256,71.2225582218106,64.49321215598388,76.01189108363104,53.9538030334543,53.97083181184922,48.00812025693869,73.90794619350973,51.211509817392106,57.15288597573702,71.46999423833472,49.93446793444615,41.92230364990977,73.31999386329086,55.98736481586004
2021-09-24,57.07187730603142,71.39499539430838,64.60347330942814,76.12519229012734,54.06961423556186,54.09349849943197,48.13279156653424,74.006354164841,51.32687358073299,57.218023241491444,71.55125896113385,50.10365241390079,42.02442512623299,73.50653233794827,56.1226686900463
2021-09-25,57.19692172830311,71.52690068213887,64.71217150099267,76.27322064293465,54.183879624201175,54.19719917356437,48.222763314520336,74.17764850315878,51.42874897938505,57.33795852628593,71.69682183373803,50.197660352667576,42.14919603543781,73.63155513790696,56.20390838217286
2021-09-26,57.298562579118666,71.68837584296661,64.8130683781759,76.35739797302638,54.27538004798636,54.2790644465747,48.30100295571691,74.21923940738688,51.51873362968741,57.41684884321223,71.74887398549461,50.25475837948884,42.18589765326648,73.80078586309519,56.27177534849302
2021-09-27,57.35200294431974,71.82680234493101,64.86418174084658,76.39681996989366,54.41757885252999,54.36740548128179,48.40559563034574,74.24783895763,51.58327864788199,57.486208329303636,71.77637511337633,50.31124789168358,42.260624215931614,73.92381721249262,56.423164270192125
2021-09-28,57.531693575660654,71.92028764838652,65.00886304328779,76.57984826939831,54.51900321917491,54.46863075959198,48.50248583168502,74.51601806215449,51.72157832396552,57.680363785850396,71.99660206913599,50.38684435970369,42.48869942930035,74.07394882354946,56.509227368461595
2021-09-29,57.6043583804774,72.02576865422157,65.10974483610985,76.6941430741183,54.61582167910048,54.56990398960383,48.585921719105464,74.66302106131556,51.83005231636164,57.76746744205058,72.10763498099844,50.527426760318754,42.53630863589139,74.16048729820687,56.61684352814725
2021-09-30,57.7790552304413,72.28384265716231,65.25141926325405,76.80846376177628,54.73420383504154,54.67658436303752,48.68397344056081,74.75343368274557,51.956887613193125,57.88297519633714,72.18945532181837,50.61857419091847,42.636308635891396,74.44503432230304,56.714556919244444
2021-10-01,57.865297888100386,72.3958972520113,65.33376873915729,76.9122135285852,54.8037911761812,54.759055667695456,48.76929940974522,74.83564851614162,52.02460112578183,57.94724373264517,72.27545230240688,50.69096864997073,42.71043937022484,74.5474109942631,56.79704367188752
2021-10-02,57.9696412441377,72.49589725201129,65.39643900911443,76.99256915222169,54.869235878585755,54.82812883993561,48.846591800934206,74.9165302330294,52.11182922427788,58.01095165375294,72.3572726432268,50.77083443473559,42.77429747468642,74.63485658871403,56.8828245831498
2021-10-03,58.05359498698982,72.63094813084356,65.46019909938961,77.03338232486826,54.938245655823586,54.88454186819682,48.92020628806198,74.94624670377455,52.17543731681033,58.07239045750746,72.38762596419993,50.8132225436103,42.808877616191886,74.78144118590363,56.94223275478531
2021-10-04,58.147767680451324,72.75747726763632,65.53510892725669,77.12345559898777,55.07887698193224,54.97141426453883,48.99953840179187,74.99460269271584,52.27004848668995,58.130345286278,72.44151698392179,50.88707085959791,42.87466833247205,74.88824911659961,57.085825442325806
2021-10-05,58.25586608343672,72.79496841609914,65.65682698189934,77.20075893751644,55.13863428517196,55.068095598814736,49.0860971216467,75.09211359630076,52.35457888209636,58.27064491816664,72.5233373247417,50.97861171636972,43.06172373876543,74.9580651490857,57.14502476567292
2021-10-06,58.34973166392582,72.88948741026411,65.72851075144979,77.28111456115292,55.22662875798251,55.155638558619934,49.156061304974415,75.1731086578746,52.443566192320446,58.33487840380697,72.59232653560339,51.10345248154624,43.18134220336672,75.06044182104576,57.21173036584114
2021-10-07,58.42440416093975,72.98390154963177,65.80583199806131,77.3616165218501,55.31850092237869,55.23494928685868,49.243421593604936,75.26352127930458,52.51864159482656,58.423390522260476,72.66890019734588,51.171281591091024,43.21914217765712,75.14788741549668,57.31414156046268
2021-10-08,58.51448854672983,73.03679607595053,65.88893433714763,77.43891986037876,55.40146488039796,55.32813864980708,49.331900382596444,75.34163033974687,52.63806698915692,58.50960470879326,72.75596721724325,51.25173223584266,43.31933104216175,75.18637174079797,57.42720076691117
2021-10-09,58.63586796853072,73.16626109415047,65.98921968807184,77.51381855116946,55.49815986427663,55.421043302543225,49.455453951803975,75.42816387759522,52.732757244005114,58.6060534408564,72.82311756013968,51.3569549295252,43.41766489500313,75.34935696766323,57.54300933990133
2021-10-10,58.72868984893472,73.3323612273541,66.04526726321362,77.61580529840728,55.54783666753409,55.48251571570698,49.57119703690226,75.51292467806465,52.77402234229738,58.63936716684314,72.90677676892486,51.42527432684653,43.465274101594176,75.4950344450593,57.60536557478758
2021-10-11,58.780168569942745,73.35974639760599,66.10360905014151,77.66070696869242,55.628200745116075,55.530536782405946,49.59480769353398,75.55052315402504,52.81757794810239,58.69519292558455,72.94415892275796,51.46016163727084,43.482357254821565,75.54214094064359,57.665495915652606
2021-10-12,58.8560587586144,73.43566404803322,66.15724916297312,77.69211503871226,55.6530465215267,55.57934085721836,49.685509756779965,75.55451558229275,52.85365276198789,58.737527185787684,72.95882892068147,51.497667836332056,43.624709623683415,75.62876542644047,57.71691641463905
2021-10-13,58.90176157256677,73.4773868530873,66.22470115306241,77.79372694896654,55.74811286459553,55.670696047603336,49.75140753401256,75.7111628306821,52.939341360900485,58.830410646005745,73.0774462834247,51.60833565483314,43.66417574513245,75.65616489835922,57.78779877894679
2021-10-14,59.00264901016485,73.57738685308729,66.30773255681956,77.8497740008774,55.83221416118917,55.75185941189099,49.88353440849445,75.7354541698388,53.00476037217613,58.90117937178067,73.11722292324386,51.69502419457739,43.76417574513244,75.75616489835922,57.906764079200975
2021-10-15,59.10023253837683,73.6675693358637,66.41911946281779,77.96421514265805,55.911391661254164,55.84692679136055,49.93782915846661,75.87979785724045,53.10566361195343,58.996970088794725,73.22825583510631,51.79231752228471,43.849669397392866,75.85854157031928,58.00564351721772
2021-10-16,59.20378550364553,73.76208833002866,66.47508097758933,78.03990179867628,55.96965094080599,55.9132879197402,50.03144164836583,75.96056622944218,53.19655672752124,59.06964902396245,73.31007617592624,51.862411404352414,43.96269846247845,75.9552577785657,58.098596504207464
2021-10-17,59.255882905668976,73.81487800155011,66.53801267560699,78.08808126080038,56.047473259895774,55.98050740260402,50.096646494826444,75.98474422391283,53.266993588260384,59.126462728374996,73.3498528157454,51.905519231708595,44.00049843676886,75.97881102635785,58.17173033914106
2021-10-18,59.30049923117038,73.88193902301019,66.60037313975647,78.12569581127846,56.092858060082186,56.023631166202705,50.162887576503124,76.00492979011575,53.31057064882891,59.16312868419409,73.3673750067603,51.94106504585679,44.02526934597367,76.06297282905521,58.2497900134434
2021-10-19,59.393182337040976,73.98851261202412,66.68984218602246,78.24893884513405,56.17964422126359,56.097978029551456,50.220147095592694,76.17210102549747,53.38380247010085,59.27336857735448,73.49541568834957,51.994435214626044,44.10261991309207,76.16059615709514,58.325605535687664
2021-10-20,59.46562630920459,74.07424777967495,66.74133623633335,78.30947079155844,56.2278590052799,56.16435087534826,50.31956174117805,76.23302386555442,53.448233855916385,59.318260844937925,73.55212938727382,52.06519306993557,44.18765823618789,76.24179625322311,58.40464554611728
2021-10-21,59.52286167711336,74.16443026245135,66.82384526496631,78.39464171987386,56.295095591127804,56.23262086421496,50.36638061261097,76.32343648698439,53.50219953845619,59.39359962753841,73.63394972809373,52.10950040282416,44.212429145392704,76.32924184767404,58.45399874871288
2021-10-22,60.089327734110704,75.22164564008084,67.08684525099589,78.65007562680434,56.457694631958766,56.40871454697229,50.67878277624558,76.43525444643956,53.66012604949433,59.492197981369955,73.7427155787746,52.301750030218344,44.3341690863172,77.50037580493152,58.644574180376175
2021-10-23,60.15787563695389,75.3127569587694,67.16864577545954,78.74440041725155,56.52165697732776,56.472116835672516,50.74528610405448,76.5620718793977,53.73982224704983,59.564793939319316,73.83622629962215,52.3351070880925,44.396369112026804,77.57772967693289,58.69173589789663
2021-10-24,60.223652461050584,75.4029394415458,67.22303989480868,78.79577850154416,56.59042926861821,56.51606592975143,50.77315921961353,76.58624987386835,53.77837809711996,59.61242710232451,73.87600293944132,52.361098745642416,44.43416908631721,77.66189147963026,58.74848776219775
2021-10-25,60.274795636080185,75.47981798022946,67.25146804456512,78.82376244266436,56.60117351742002,56.538597414260515,50.82072630664851,76.60366278362581,53.79986832063809,59.62566658830014,73.89352513045621,52.38433513379006,44.44609979494107,77.74696040212112,58.77486958013268
2021-10-26,60.35313165324086,75.51319672894331,67.34589865290776,78.95456004620662,56.66924541588954,56.60995049915825,50.86997728667768,76.80725616051795,53.90007876236847,59.75188052996442,74.05943287327767,52.44758125180851,44.549319627726014,77.7861354173613,58.83344313175064
2021-10-27,60.36999306874466,75.5322057905107,67.35926957324213,79.00247091504873,56.70320674729528,56.647642674627654,50.88127020755745,76.86783896651673,53.93294377095058,59.76963748650482,74.11089989312447,52.51836439498208,44.58196715741288,77.78773322709374,58.88236352688091
2021-10-28,60.46309940342469,75.58966688879734,67.46304515187646,79.09995242179424,56.79972540573788,56.73150951355807,50.95977345510586,76.97566449770419,54.02013543645707,59.86816909894062,74.20499574588182,52.571862416405985,44.684088633736096,77.85046149012608,58.96723682177122
2021-10-29,60.4646412504389,75.59662135551574,67.4804009824711,79.10497588041726,56.838509267105664,56.763894580134945,50.98043970948261,76.97566449770419,54.050379172261536,59.8853491368946,74.21024242495928,52.62783273763264,44.69389786603674,77.85205929985852,59.04198490377435
2021-10-30,60.49920204054756,75.63651480077408,67.535119245911,79.16237102155658,56.93400607879465,56.84946677859983,51.05265841205399,77.04889089874884,54.12771474590828,59.95564857435644,74.27978725384176,52.72491071078138,44.73124251116255,77.86169424526464,59.14168272479739
2021-10-31,60.52144141550609,75.67412520607918,67.56164763729451,79.20112802826692,56.9516452308338,56.87837299052421,51.08648605444738,77.07029623677401,54.15964906119266,59.988837093864525,74.31431721458347,52.73230002998006,44.74317321978641,77.88593818299572,59.14647777540342
2021-11-01,60.550874747555945,75.69534450514678,67.59886257591593,79.22626783822336,57.01430430446062,56.91789794383138,51.10283523180004,77.09048180297694,54.190794297365564,60.016521223337264,74.33183940559836,52.762141724245886,44.767944128991225,77.9110892405203,59.20769238587431
2021-11-02,60.61898511722475,75.71435356671415,67.64697221392585,79.30315624640937,57.06691246073998,56.96132296053068,51.14249530662561,77.21729923593509,54.261271676199655,60.101310116569294,74.42535012644593,52.8002200696961,44.903707098337385,77.94017253331093,59.23717737855334
