cnty_fips,display_name,Value,theme_range
13047,"""Catoosa, (GA)""",38.2,37.2 - 40.4 (640)
13049,"""Charlton, (GA)""",41.9,40.5 - 55.6 (641)
13051,"""Chatham, (GA)""",30.7,13.1 - 31.0 (652)
13053,"""Chattahoochee, (GA)""",36.4,34.4 - 37.1 (632)
13055,"""Chattooga, (GA)""",43.6,40.5 - 55.6 (641)
13057,"""Cherokee, (GA)""",34.4,34.4 - 37.1 (632)
13059,"""Clarke, (GA)""",32.9,31.1 - 34.3 (658)
13061,"""Clay, (GA)""",34.2,31.1 - 34.3 (658)
13063,"""Clayton, (GA)""",31.2,31.1 - 34.3 (658)
13065,"""Clinch, (GA)""",37.3,37.2 - 40.4 (640)
13067,"""Cobb, (GA)""",33.2,31.1 - 34.3 (658)
13069,"""Coffee, (GA)""",42.9,40.5 - 55.6 (641)
13071,"""Colquitt, (GA)""",37.3,37.2 - 40.4 (640)
13073,"""Columbia, (GA)""",31.6,31.1 - 34.3 (658)
13075,"""Cook, (GA)""",35,34.4 - 37.1 (632)
13077,"""Coweta, (GA)""",35,34.4 - 37.1 (632)
13079,"""Crawford, (GA)""",43.4,40.5 - 55.6 (641)
13081,"""Crisp, (GA)""",35.4,34.4 - 37.1 (632)
13083,"""Dade, (GA)""",41,40.5 - 55.6 (641)
13085,"""Dawson, (GA)""",36.2,34.4 - 37.1 (632)
13087,"""Decatur, (GA)""",36,34.4 - 37.1 (632)
13089,"""DeKalb, (GA)""",30.5,13.1 - 31.0 (652)
13091,"""Dodge, (GA)""",41.1,40.5 - 55.6 (641)
13093,"""Dooly, (GA)""",37.8,37.2 - 40.4 (640)
13095,"""Dougherty, (GA)""",28,13.1 - 31.0 (652)
13097,"""Douglas, (GA)""",35.8,34.4 - 37.1 (632)
13099,"""Early, (GA)""",37.5,37.2 - 40.4 (640)
13101,"""Echols, (GA)""",38.6,37.2 - 40.4 (640)
13103,"""Effingham, (GA)""",34.5,34.4 - 37.1 (632)
13105,"""Elbert, (GA)""",38.7,37.2 - 40.4 (640)
13107,"""Emanuel, (GA)""",40.8,40.5 - 55.6 (641)
13109,"""Evans, (GA)""",33.3,31.1 - 34.3 (658)
13111,"""Fannin, (GA)""",36.5,34.4 - 37.1 (632)
13113,"""Fayette, (GA)""",33,31.1 - 34.3 (658)
13115,"""Floyd, (GA)""",41.3,40.5 - 55.6 (641)
13117,"""Forsyth, (GA)""",35.9,34.4 - 37.1 (632)
13119,"""Franklin, (GA)""",39.2,37.2 - 40.4 (640)
13121,"""Fulton, (GA)""",31.7,31.1 - 34.3 (658)
13123,"""Gilmer, (GA)""",35.2,34.4 - 37.1 (632)
13125,"""Glascock, (GA)""",40.2,37.2 - 40.4 (640)
13127,"""Glynn, (GA)""",31.7,31.1 - 34.3 (658)
13129,"""Gordon, (GA)""",43,40.5 - 55.6 (641)
13131,"""Grady, (GA)""",37.1,34.4 - 37.1 (632)
13133,"""Greene, (GA)""",36.1,34.4 - 37.1 (632)
13135,"""Gwinnett, (GA)""",33.1,31.1 - 34.3 (658)
13137,"""Habersham, (GA)""",34.2,31.1 - 34.3 (658)
13139,"""Hall, (GA)""",35.1,34.4 - 37.1 (632)
13141,"""Hancock, (GA)""",34.2,31.1 - 34.3 (658)
13143,"""Haralson, (GA)""",38.5,37.2 - 40.4 (640)
13145,"""Harris, (GA)""",38.7,37.2 - 40.4 (640)
13147,"""Hart, (GA)""",34.2,31.1 - 34.3 (658)
13149,"""Heard, (GA)""",41.4,40.5 - 55.6 (641)
13151,"""Henry, (GA)""",33.3,31.1 - 34.3 (658)
13153,"""Houston, (GA)""",42.3,40.5 - 55.6 (641)
13155,"""Irwin, (GA)""",37.3,37.2 - 40.4 (640)
13157,"""Jackson, (GA)""",37.2,37.2 - 40.4 (640)
13159,"""Jasper, (GA)""",34.7,34.4 - 37.1 (632)
13161,"""Jeff Davis, (GA)""",39.3,37.2 - 40.4 (640)
13163,"""Jefferson, (GA)""",34.2,31.1 - 34.3 (658)
13165,"""Jenkins, (GA)""",36.1,34.4 - 37.1 (632)
13167,"""Johnson, (GA)""",42.8,40.5 - 55.6 (641)
13169,"""Jones, (GA)""",41.4,40.5 - 55.6 (641)
13171,"""Lamar, (GA)""",33.3,31.1 - 34.3 (658)
13173,"""Lanier, (GA)""",36.4,34.4 - 37.1 (632)
13175,"""Laurens, (GA)""",42.8,40.5 - 55.6 (641)
13177,"""Lee, (GA)""",32.4,31.1 - 34.3 (658)
13179,"""Liberty, (GA)""",32.1,31.1 - 34.3 (658)
13181,"""Lincoln, (GA)""",34.7,34.4 - 37.1 (632)
13183,"""Long, (GA)""",33.6,31.1 - 34.3 (658)
13185,"""Lowndes, (GA)""",34.8,34.4 - 37.1 (632)
13187,"""Lumpkin, (GA)""",34.6,34.4 - 37.1 (632)
13189,"""McDuffie, (GA)""",36.7,34.4 - 37.1 (632)
13191,"""McIntosh, (GA)""",31.9,31.1 - 34.3 (658)
13193,"""Macon, (GA)""",36.9,34.4 - 37.1 (632)
13195,"""Madison, (GA)""",39.7,37.2 - 40.4 (640)
13197,"""Marion, (GA)""",40.9,40.5 - 55.6 (641)
13199,"""Meriwether, (GA)""",37.3,37.2 - 40.4 (640)
13201,"""Miller, (GA)""",35.3,34.4 - 37.1 (632)
13205,"""Mitchell, (GA)""",34.8,34.4 - 37.1 (632)
13207,"""Monroe, (GA)""",36,34.4 - 37.1 (632)
13209,"""Montgomery, (GA)""",41.2,40.5 - 55.6 (641)
13211,"""Morgan, (GA)""",37.5,37.2 - 40.4 (640)
13213,"""Murray, (GA)""",41.5,40.5 - 55.6 (641)
13215,"""Muscogee, (GA)""",37.8,37.2 - 40.4 (640)
13217,"""Newton, (GA)""",36,34.4 - 37.1 (632)
13219,"""Oconee, (GA)""",34.3,31.1 - 34.3 (658)
13221,"""Oglethorpe, (GA)""",38.5,37.2 - 40.4 (640)
13223,"""Paulding, (GA)""",38.4,37.2 - 40.4 (640)
13225,"""Peach, (GA)""",40.9,40.5 - 55.6 (641)
13227,"""Pickens, (GA)""",35.3,34.4 - 37.1 (632)
13229,"""Pierce, (GA)""",38.1,37.2 - 40.4 (640)
13231,"""Pike, (GA)""",32.6,31.1 - 34.3 (658)
13233,"""Polk, (GA)""",43.3,40.5 - 55.6 (641)
13235,"""Pulaski, (GA)""",39.6,37.2 - 40.4 (640)
13237,"""Putnam, (GA)""",39.5,37.2 - 40.4 (640)
13239,"""Quitman, (GA)""",36.6,34.4 - 37.1 (632)
13241,"""Rabun, (GA)""",34.4,34.4 - 37.1 (632)
13243,"""Randolph, (GA)""",32.1,31.1 - 34.3 (658)
13245,"""Richmond, (GA)""",28.7,13.1 - 31.0 (652)
13247,"""Rockdale, (GA)""",31.3,31.1 - 34.3 (658)
13249,"""Schley, (GA)""",38.9,37.2 - 40.4 (640)
13251,"""Screven, (GA)""",37.4,37.2 - 40.4 (640)
13253,"""Seminole, (GA)""",39.4,37.2 - 40.4 (640)
13255,"""Spalding, (GA)""",33.8,31.1 - 34.3 (658)
13257,"""Stephens, (GA)""",37.3,37.2 - 40.4 (640)
13259,"""Stewart, (GA)""",40.8,40.5 - 55.6 (641)
13261,"""Sumter, (GA)""",34.2,31.1 - 34.3 (658)
13263,"""Talbot, (GA)""",39.3,37.2 - 40.4 (640)
13265,"""Taliaferro, (GA)""",29.2,13.1 - 31.0 (652)
13267,"""Tattnall, (GA)""",36.9,34.4 - 37.1 (632)
13269,"""Taylor, (GA)""",42.2,40.5 - 55.6 (641)
13271,"""Telfair, (GA)""",45.1,40.5 - 55.6 (641)
13273,"""Terrell, (GA)""",29.2,13.1 - 31.0 (652)
13275,"""Thomas, (GA)""",33.5,31.1 - 34.3 (658)
13277,"""Tift, (GA)""",33.7,31.1 - 34.3 (658)
13279,"""Toombs, (GA)""",37.7,37.2 - 40.4 (640)
13281,"""Towns, (GA)""",34,31.1 - 34.3 (658)
13283,"""Treutlen, (GA)""",44.1,40.5 - 55.6 (641)
13285,"""Troup, (GA)""",35.8,34.4 - 37.1 (632)
13287,"""Turner, (GA)""",37.6,37.2 - 40.4 (640)
13289,"""Twiggs, (GA)""",40.5,40.5 - 55.6 (641)
13291,"""Union, (GA)""",33.2,31.1 - 34.3 (658)
13293,"""Upson, (GA)""",34.7,34.4 - 37.1 (632)
13295,"""Walker, (GA)""",41.4,40.5 - 55.6 (641)
13297,"""Walton, (GA)""",35.7,34.4 - 37.1 (632)
13299,"""Ware, (GA)""",38.6,37.2 - 40.4 (640)
13301,"""Warren, (GA)""",35.8,34.4 - 37.1 (632)
13303,"""Washington, (GA)""",38.3,37.2 - 40.4 (640)
13305,"""Wayne, (GA)""",36.2,34.4 - 37.1 (632)
13307,"""Webster, (GA)""",32.5,31.1 - 34.3 (658)
13309,"""Wheeler, (GA)""",41.9,40.5 - 55.6 (641)
13311,"""White, (GA)""",35.7,34.4 - 37.1 (632)
13313,"""Whitfield, (GA)""",36.6,34.4 - 37.1 (632)
13315,"""Wilcox, (GA)""",40.3,37.2 - 40.4 (640)
13317,"""Wilkes, (GA)""",38.3,37.2 - 40.4 (640)
13319,"""Wilkinson, (GA)""",45.2,40.5 - 55.6 (641)
13321,"""Worth, (GA)""",33,31.1 - 34.3 (658)
15001,"""Hawaii, (HI)""",27.6,13.1 - 31.0 (652)
15003,"""Honolulu, (HI)""",24.6,13.1 - 31.0 (652)
15005,"""Kalawao, (HI)""",-1,
15007,"""Kauai, (HI)""",23.1,13.1 - 31.0 (652)
15009,"""Maui, (HI)""",27.1,13.1 - 31.0 (652)
16001,"""Ada, (ID)""",28,13.1 - 31.0 (652)
16003,"""Adams, (ID)""",25,13.1 - 31.0 (652)
16005,"""Bannock, (ID)""",30.2,13.1 - 31.0 (652)
16007,"""Bear Lake, (ID)""",27,13.1 - 31.0 (652)
16009,"""Benewah, (ID)""",25.1,13.1 - 31.0 (652)
16011,"""Bingham, (ID)""",31.1,31.1 - 34.3 (658)
16013,"""Blaine, (ID)""",23.6,13.1 - 31.0 (652)
16015,"""Boise, (ID)""",27.8,13.1 - 31.0 (652)
16017,"""Bonner, (ID)""",27,13.1 - 31.0 (652)
16019,"""Bonneville, (ID)""",29.5,13.1 - 31.0 (652)
16021,"""Boundary, (ID)""",24.4,13.1 - 31.0 (652)
16023,"""Butte, (ID)""",32.3,31.1 - 34.3 (658)
16025,"""Camas, (ID)""",29.7,13.1 - 31.0 (652)
16027,"""Canyon, (ID)""",30.1,13.1 - 31.0 (652)
16029,"""Caribou, (ID)""",26,13.1 - 31.0 (652)
16031,"""Cassia, (ID)""",28.3,13.1 - 31.0 (652)
16033,"""Clark, (ID)""",30.8,13.1 - 31.0 (652)
16035,"""Clearwater, (ID)""",27.7,13.1 - 31.0 (652)
16037,"""Custer, (ID)""",26.5,13.1 - 31.0 (652)
16039,"""Elmore, (ID)""",31.3,31.1 - 34.3 (658)
16041,"""Franklin, (ID)""",32.1,31.1 - 34.3 (658)
16043,"""Fremont, (ID)""",28.9,13.1 - 31.0 (652)
16045,"""Gem, (ID)""",27,13.1 - 31.0 (652)
16047,"""Gooding, (ID)""",32.3,31.1 - 34.3 (658)
16049,"""Idaho, (ID)""",24.9,13.1 - 31.0 (652)
16051,"""Jefferson, (ID)""",31.6,31.1 - 34.3 (658)
16053,"""Jerome, (ID)""",28.8,13.1 - 31.0 (652)
16055,"""Kootenai, (ID)""",28.8,13.1 - 31.0 (652)
16057,"""Latah, (ID)""",23.6,13.1 - 31.0 (652)
16059,"""Lemhi, (ID)""",28.6,13.1 - 31.0 (652)
16061,"""Lewis, (ID)""",28.8,13.1 - 31.0 (652)
16063,"""Lincoln, (ID)""",30.3,13.1 - 31.0 (652)
16065,"""Madison, (ID)""",27.3,13.1 - 31.0 (652)
16067,"""Minidoka, (ID)""",27,13.1 - 31.0 (652)
16069,"""Nez Perce, (ID)""",31.3,31.1 - 34.3 (658)
16071,"""Oneida, (ID)""",33.6,31.1 - 34.3 (658)
16073,"""Owyhee, (ID)""",27.4,13.1 - 31.0 (652)
16075,"""Payette, (ID)""",28.7,13.1 - 31.0 (652)
16077,"""Power, (ID)""",30.3,13.1 - 31.0 (652)
16079,"""Shoshone, (ID)""",32.2,31.1 - 34.3 (658)
16081,"""Teton, (ID)""",24,13.1 - 31.0 (652)
16083,"""Twin Falls, (ID)""",29.8,13.1 - 31.0 (652)
16085,"""Valley, (ID)""",26.7,13.1 - 31.0 (652)
16087,"""Washington, (ID)""",29.3,13.1 - 31.0 (652)
17001,"""Adams, (IL)""",37.3,37.2 - 40.4 (640)
17003,"""Alexander, (IL)""",33.4,31.1 - 34.3 (658)
17005,"""Bond, (IL)""",44.5,40.5 - 55.6 (641)
17007,"""Boone, (IL)""",34.6,34.4 - 37.1 (632)
17009,"""Brown, (IL)""",33.6,31.1 - 34.3 (658)
17011,"""Bureau, (IL)""",32.4,31.1 - 34.3 (658)
17013,"""Calhoun, (IL)""",39.5,37.2 - 40.4 (640)
17015,"""Carroll, (IL)""",36.7,34.4 - 37.1 (632)
17017,"""Cass, (IL)""",36.6,34.4 - 37.1 (632)
17019,"""Champaign, (IL)""",29.8,13.1 - 31.0 (652)
17021,"""Christian, (IL)""",39,37.2 - 40.4 (640)
17023,"""Clark, (IL)""",41.8,40.5 - 55.6 (641)
17025,"""Clay, (IL)""",39.2,37.2 - 40.4 (640)
17027,"""Clinton, (IL)""",37.5,37.2 - 40.4 (640)
17029,"""Coles, (IL)""",41.4,40.5 - 55.6 (641)
17031,"""Cook, (IL)""",33.8,31.1 - 34.3 (658)
17033,"""Crawford, (IL)""",32.6,31.1 - 34.3 (658)
17035,"""Cumberland, (IL)""",39.3,37.2 - 40.4 (640)
17037,"""DeKalb, (IL)""",31.8,31.1 - 34.3 (658)
17039,"""De Witt, (IL)""",42.1,40.5 - 55.6 (641)
17041,"""Douglas, (IL)""",37.4,37.2 - 40.4 (640)
17043,"""DuPage, (IL)""",33,31.1 - 34.3 (658)
17045,"""Edgar, (IL)""",41.1,40.5 - 55.6 (641)
17047,"""Edwards, (IL)""",35.4,34.4 - 37.1 (632)
17049,"""Effingham, (IL)""",35.6,34.4 - 37.1 (632)
17051,"""Fayette, (IL)""",38.3,37.2 - 40.4 (640)
17053,"""Ford, (IL)""",34.6,34.4 - 37.1 (632)
17055,"""Franklin, (IL)""",38.3,37.2 - 40.4 (640)
17057,"""Fulton, (IL)""",31.4,31.1 - 34.3 (658)
17059,"""Gallatin, (IL)""",35.3,34.4 - 37.1 (632)
17061,"""Greene, (IL)""",39.2,37.2 - 40.4 (640)
17063,"""Grundy, (IL)""",39.9,37.2 - 40.4 (640)
17065,"""Hamilton, (IL)""",36.3,34.4 - 37.1 (632)
17067,"""Hancock, (IL)""",33.4,31.1 - 34.3 (658)
17069,"""Hardin, (IL)""",45,40.5 - 55.6 (641)
17071,"""Henderson, (IL)""",34.7,34.4 - 37.1 (632)
17073,"""Henry, (IL)""",37.3,37.2 - 40.4 (640)
17075,"""Iroquois, (IL)""",38.5,37.2 - 40.4 (640)
17077,"""Jackson, (IL)""",35.2,34.4 - 37.1 (632)
17079,"""Jasper, (IL)""",34.2,31.1 - 34.3 (658)
17081,"""Jefferson, (IL)""",38.3,37.2 - 40.4 (640)
17083,"""Jersey, (IL)""",43.3,40.5 - 55.6 (641)
17085,"""Jo Daviess, (IL)""",30.3,13.1 - 31.0 (652)
17087,"""Johnson, (IL)""",35.1,34.4 - 37.1 (632)
17089,"""Kane, (IL)""",32.8,31.1 - 34.3 (658)
17091,"""Kankakee, (IL)""",40.5,40.5 - 55.6 (641)
17093,"""Kendall, (IL)""",33.8,31.1 - 34.3 (658)
17095,"""Knox, (IL)""",31.6,31.1 - 34.3 (658)
17097,"""Lake, (IL)""",32,31.1 - 34.3 (658)
17099,"""LaSalle, (IL)""",33.7,31.1 - 34.3 (658)
17101,"""Lawrence, (IL)""",34,31.1 - 34.3 (658)
17103,"""Lee, (IL)""",40.2,37.2 - 40.4 (640)
17105,"""Livingston, (IL)""",35.3,34.4 - 37.1 (632)
17107,"""Logan, (IL)""",38.2,37.2 - 40.4 (640)
17109,"""McDonough, (IL)""",33.2,31.1 - 34.3 (658)
17111,"""McHenry, (IL)""",35.9,34.4 - 37.1 (632)
17113,"""McLean, (IL)""",34.6,34.4 - 37.1 (632)
17115,"""Macon, (IL)""",43.9,40.5 - 55.6 (641)
17117,"""Macoupin, (IL)""",39,37.2 - 40.4 (640)
17119,"""Madison, (IL)""",38.9,37.2 - 40.4 (640)
17121,"""Marion, (IL)""",41.4,40.5 - 55.6 (641)
17123,"""Marshall, (IL)""",32.4,31.1 - 34.3 (658)
17125,"""Mason, (IL)""",36.4,34.4 - 37.1 (632)
17127,"""Massac, (IL)""",40.6,40.5 - 55.6 (641)
17129,"""Menard, (IL)""",39.7,37.2 - 40.4 (640)
17131,"""Mercer, (IL)""",39.3,37.2 - 40.4 (640)
17133,"""Monroe, (IL)""",41,40.5 - 55.6 (641)
17135,"""Montgomery, (IL)""",37.3,37.2 - 40.4 (640)
17137,"""Morgan, (IL)""",37.1,34.4 - 37.1 (632)
17139,"""Moultrie, (IL)""",43,40.5 - 55.6 (641)
17141,"""Ogle, (IL)""",36.3,34.4 - 37.1 (632)
17143,"""Peoria, (IL)""",31.2,31.1 - 34.3 (658)
17145,"""Perry, (IL)""",38.9,37.2 - 40.4 (640)
17147,"""Piatt, (IL)""",37,34.4 - 37.1 (632)
17149,"""Pike, (IL)""",39.9,37.2 - 40.4 (640)
17151,"""Pope, (IL)""",39,37.2 - 40.4 (640)
17153,"""Pulaski, (IL)""",33.8,31.1 - 34.3 (658)
17155,"""Putnam, (IL)""",30.7,13.1 - 31.0 (652)
17157,"""Randolph, (IL)""",41.4,40.5 - 55.6 (641)
17159,"""Richland, (IL)""",34.5,34.4 - 37.1 (632)
17161,"""Rock Island, (IL)""",41.6,40.5 - 55.6 (641)
17163,"""St. Clair, (IL)""",39.2,37.2 - 40.4 (640)
17165,"""Saline, (IL)""",36.7,34.4 - 37.1 (632)
17167,"""Sangamon, (IL)""",38.4,37.2 - 40.4 (640)
17169,"""Schuyler, (IL)""",34.4,34.4 - 37.1 (632)
17171,"""Scott, (IL)""",38.2,37.2 - 40.4 (640)
17173,"""Shelby, (IL)""",40.5,40.5 - 55.6 (641)
17175,"""Stark, (IL)""",30.9,13.1 - 31.0 (652)
17177,"""Stephenson, (IL)""",33,31.1 - 34.3 (658)
17179,"""Tazewell, (IL)""",32.6,31.1 - 34.3 (658)
17181,"""Union, (IL)""",35.7,34.4 - 37.1 (632)
17183,"""Vermilion, (IL)""",35.5,34.4 - 37.1 (632)
17185,"""Wabash, (IL)""",35.2,34.4 - 37.1 (632)
17187,"""Warren, (IL)""",31.8,31.1 - 34.3 (658)
17189,"""Washington, (IL)""",36.3,34.4 - 37.1 (632)
17191,"""Wayne, (IL)""",35.3,34.4 - 37.1 (632)
17193,"""White, (IL)""",33.2,31.1 - 34.3 (658)
17195,"""Whiteside, (IL)""",41.6,40.5 - 55.6 (641)
17197,"""Will, (IL)""",37.2,37.2 - 40.4 (640)
17199,"""Williamson, (IL)""",37.3,37.2 - 40.4 (640)
17201,"""Winnebago, (IL)""",33.7,31.1 - 34.3 (658)
17203,"""Woodford, (IL)""",32.6,31.1 - 34.3 (658)
18001,"""Adams, (IN)""",32.7,31.1 - 34.3 (658)
18003,"""Allen, (IN)""",35.3,34.4 - 37.1 (632)
18005,"""Bartholomew, (IN)""",36.4,34.4 - 37.1 (632)
18007,"""Benton, (IN)""",35.4,34.4 - 37.1 (632)
18009,"""Blackford, (IN)""",38.1,37.2 - 40.4 (640)
18011,"""Boone, (IN)""",37.8,37.2 - 40.4 (640)
18013,"""Brown, (IN)""",34.2,31.1 - 34.3 (658)
18015,"""Carroll, (IN)""",36.7,34.4 - 37.1 (632)
18017,"""Cass, (IN)""",37.4,37.2 - 40.4 (640)
18019,"""Clark, (IN)""",40.1,37.2 - 40.4 (640)
18021,"""Clay, (IN)""",48.2,40.5 - 55.6 (641)
18023,"""Clinton, (IN)""",36.3,34.4 - 37.1 (632)
18025,"""Crawford, (IN)""",37.5,37.2 - 40.4 (640)
18027,"""Daviess, (IN)""",37.7,37.2 - 40.4 (640)
18029,"""Dearborn, (IN)""",34,31.1 - 34.3 (658)
18031,"""Decatur, (IN)""",39.9,37.2 - 40.4 (640)
18033,"""DeKalb, (IN)""",33.3,31.1 - 34.3 (658)
18035,"""Delaware, (IN)""",36.7,34.4 - 37.1 (632)
18037,"""Dubois, (IN)""",33.8,31.1 - 34.3 (658)
18039,"""Elkhart, (IN)""",37.1,34.4 - 37.1 (632)
18041,"""Fayette, (IN)""",45.5,40.5 - 55.6 (641)
18043,"""Floyd, (IN)""",37.7,37.2 - 40.4 (640)
18045,"""Fountain, (IN)""",39,37.2 - 40.4 (640)
18047,"""Franklin, (IN)""",33.8,31.1 - 34.3 (658)
18049,"""Fulton, (IN)""",34.4,34.4 - 37.1 (632)
18051,"""Gibson, (IN)""",32.6,31.1 - 34.3 (658)
18053,"""Grant, (IN)""",40.2,37.2 - 40.4 (640)
18055,"""Greene, (IN)""",38.3,37.2 - 40.4 (640)
18057,"""Hamilton, (IN)""",34.2,31.1 - 34.3 (658)
18059,"""Hancock, (IN)""",35.7,34.4 - 37.1 (632)
18061,"""Harrison, (IN)""",38.5,37.2 - 40.4 (640)
18063,"""Hendricks, (IN)""",36.3,34.4 - 37.1 (632)
18065,"""Henry, (IN)""",38.7,37.2 - 40.4 (640)
18067,"""Howard, (IN)""",40,37.2 - 40.4 (640)
18069,"""Huntington, (IN)""",36.5,34.4 - 37.1 (632)
18071,"""Jackson, (IN)""",37.7,37.2 - 40.4 (640)
18073,"""Jasper, (IN)""",39,37.2 - 40.4 (640)
18075,"""Jay, (IN)""",37.2,37.2 - 40.4 (640)
18077,"""Jefferson, (IN)""",38.7,37.2 - 40.4 (640)
18079,"""Jennings, (IN)""",37.8,37.2 - 40.4 (640)
18081,"""Johnson, (IN)""",37.5,37.2 - 40.4 (640)
18083,"""Knox, (IN)""",34.8,34.4 - 37.1 (632)
18085,"""Kosciusko, (IN)""",35.5,34.4 - 37.1 (632)
18087,"""LaGrange, (IN)""",35.3,34.4 - 37.1 (632)
18089,"""Lake, (IN)""",40.7,40.5 - 55.6 (641)
18091,"""LaPorte, (IN)""",37.8,37.2 - 40.4 (640)
18093,"""Lawrence, (IN)""",37,34.4 - 37.1 (632)
18095,"""Madison, (IN)""",39.7,37.2 - 40.4 (640)
18097,"""Marion, (IN)""",35.5,34.4 - 37.1 (632)
18099,"""Marshall, (IN)""",35,34.4 - 37.1 (632)
18101,"""Martin, (IN)""",33.7,31.1 - 34.3 (658)
18103,"""Miami, (IN)""",36.7,34.4 - 37.1 (632)
18105,"""Monroe, (IN)""",30.7,13.1 - 31.0 (652)
18107,"""Montgomery, (IN)""",36.1,34.4 - 37.1 (632)
18109,"""Morgan, (IN)""",39.7,37.2 - 40.4 (640)
18111,"""Newton, (IN)""",35.9,34.4 - 37.1 (632)
18113,"""Noble, (IN)""",35.8,34.4 - 37.1 (632)
18115,"""Ohio, (IN)""",33.9,31.1 - 34.3 (658)
18117,"""Orange, (IN)""",35.7,34.4 - 37.1 (632)
18119,"""Owen, (IN)""",35.1,34.4 - 37.1 (632)
18121,"""Parke, (IN)""",45.5,40.5 - 55.6 (641)
18123,"""Perry, (IN)""",36,34.4 - 37.1 (632)
18125,"""Pike, (IN)""",32.7,31.1 - 34.3 (658)
18127,"""Porter, (IN)""",38.4,37.2 - 40.4 (640)
18129,"""Posey, (IN)""",30.6,13.1 - 31.0 (652)
18131,"""Pulaski, (IN)""",37.5,37.2 - 40.4 (640)
18133,"""Putnam, (IN)""",40.1,37.2 - 40.4 (640)
18135,"""Randolph, (IN)""",39.3,37.2 - 40.4 (640)
18137,"""Ripley, (IN)""",37.3,37.2 - 40.4 (640)
18139,"""Rush, (IN)""",37.8,37.2 - 40.4 (640)
18141,"""St. Joseph, (IN)""",32.4,31.1 - 34.3 (658)
18143,"""Scott, (IN)""",44.1,40.5 - 55.6 (641)
18145,"""Shelby, (IN)""",39.5,37.2 - 40.4 (640)
18147,"""Spencer, (IN)""",36.3,34.4 - 37.1 (632)
18149,"""Starke, (IN)""",45.2,40.5 - 55.6 (641)
18151,"""Steuben, (IN)""",39.7,37.2 - 40.4 (640)
18153,"""Sullivan, (IN)""",46,40.5 - 55.6 (641)
18155,"""Switzerland, (IN)""",37.4,37.2 - 40.4 (640)
18157,"""Tippecanoe, (IN)""",33.4,31.1 - 34.3 (658)
18159,"""Tipton, (IN)""",40.3,37.2 - 40.4 (640)
18161,"""Union, (IN)""",42,40.5 - 55.6 (641)
18163,"""Vanderburgh, (IN)""",33.6,31.1 - 34.3 (658)
18165,"""Vermillion, (IN)""",45.4,40.5 - 55.6 (641)
18167,"""Vigo, (IN)""",44.9,40.5 - 55.6 (641)
18169,"""Wabash, (IN)""",37.1,34.4 - 37.1 (632)
18171,"""Warren, (IN)""",36.8,34.4 - 37.1 (632)
18173,"""Warrick, (IN)""",36,34.4 - 37.1 (632)
18175,"""Washington, (IN)""",40.6,40.5 - 55.6 (641)
18177,"""Wayne, (IN)""",44.6,40.5 - 55.6 (641)
18179,"""Wells, (IN)""",35.5,34.4 - 37.1 (632)
18181,"""White, (IN)""",37.8,37.2 - 40.4 (640)
18183,"""Whitley, (IN)""",33.4,31.1 - 34.3 (658)
19001,"""Adair, (IA)""",28.2,13.1 - 31.0 (652)
19003,"""Adams, (IA)""",34,31.1 - 34.3 (658)
19005,"""Allamakee, (IA)""",26.9,13.1 - 31.0 (652)
19007,"""Appanoose, (IA)""",37.6,37.2 - 40.4 (640)
19009,"""Audubon, (IA)""",32,31.1 - 34.3 (658)
19011,"""Benton, (IA)""",33.9,31.1 - 34.3 (658)
19013,"""Black Hawk, (IA)""",36.5,34.4 - 37.1 (632)
19015,"""Boone, (IA)""",33.8,31.1 - 34.3 (658)
19017,"""Bremer, (IA)""",35.8,34.4 - 37.1 (632)
19019,"""Buchanan, (IA)""",35.2,34.4 - 37.1 (632)
19021,"""Buena Vista, (IA)""",28.2,13.1 - 31.0 (652)
19023,"""Butler, (IA)""",37.7,37.2 - 40.4 (640)
19025,"""Calhoun, (IA)""",31.4,31.1 - 34.3 (658)
19027,"""Carroll, (IA)""",28.1,13.1 - 31.0 (652)
19029,"""Cass, (IA)""",27.7,13.1 - 31.0 (652)
19031,"""Cedar, (IA)""",29,13.1 - 31.0 (652)
19033,"""Cerro Gordo, (IA)""",34.7,34.4 - 37.1 (632)
19035,"""Cherokee, (IA)""",31.9,31.1 - 34.3 (658)
19037,"""Chickasaw, (IA)""",31.8,31.1 - 34.3 (658)
19039,"""Clarke, (IA)""",31.9,31.1 - 34.3 (658)
19041,"""Clay, (IA)""",32.2,31.1 - 34.3 (658)
19043,"""Clayton, (IA)""",29.9,13.1 - 31.0 (652)
19045,"""Clinton, (IA)""",42.9,40.5 - 55.6 (641)
19047,"""Crawford, (IA)""",30.9,13.1 - 31.0 (652)
19049,"""Dallas, (IA)""",30.4,13.1 - 31.0 (652)
19051,"""Davis, (IA)""",33.6,31.1 - 34.3 (658)
19053,"""Decatur, (IA)""",32.1,31.1 - 34.3 (658)
19055,"""Delaware, (IA)""",32.4,31.1 - 34.3 (658)
19057,"""Des Moines, (IA)""",33.9,31.1 - 34.3 (658)
19059,"""Dickinson, (IA)""",29.1,13.1 - 31.0 (652)
19061,"""Dubuque, (IA)""",28.3,13.1 - 31.0 (652)
19063,"""Emmet, (IA)""",30.5,13.1 - 31.0 (652)
19065,"""Fayette, (IA)""",31.3,31.1 - 34.3 (658)
19067,"""Floyd, (IA)""",34.4,34.4 - 37.1 (632)
